"","tmp.hash","tmp.tx","wholetax.tg"
"153","45721aa492493eafc65d3c2b5a5f9a07231db2a1","Taxon_153","Metazoa__Arthropoda__Insecta__Diptera__NA__NA__NA"
"154","8a53e857be6787493a52cdee584752c3f1ade512","Taxon_154","Metazoa__NA__NA__NA__NA__NA__NA"
"155","6f9d8819a2b6478ea66a178aaf69e4ada3601bef","Taxon_155","Metazoa__NA__NA__NA__NA__NA__NA"
"156","785792276afdc6ca3bb6305090ee02e8fb0025ef","Taxon_156","Metazoa__NA__NA__NA__NA__NA__NA"
"157","516c6e28d66816c74dc40084cf7379c74f8175a9","Taxon_157","Metazoa__NA__NA__NA__NA__NA__NA"
"158","8f2d818a2b1776bf9e2036c2901f534785ffb2d2","Taxon_158","Metazoa__NA__NA__NA__NA__NA__NA"
"159","9941ab605de7cea70cd4d8c64e4f7a68ea009652","Taxon_159","Metazoa__NA__NA__NA__NA__NA__NA"
"160","5c015b08590a547f394bb2abd78b01d6a11757fb","Taxon_160","Metazoa__NA__NA__NA__NA__NA__NA"
"161","d1df7e17234d8ecdfd557ef868a29aa67df4dbc3","Taxon_161","Metazoa__NA__NA__NA__NA__NA__NA"
"162","81e9ea839732df50232bed69b5bf002ac19ce9f6","Taxon_162","Metazoa__NA__NA__NA__NA__NA__NA"
"163","5bad5267f3a5874057c2340a1081cc383c533c67","Taxon_163","Metazoa__Mollusca__Bivalvia__Veneroida__Sphaeriidae__NA__NA"
"164","dcd04670e4638ba3320c432c71f0b5ffbc1914d4","Taxon_164","Metazoa__NA__NA__NA__NA__NA__NA"
"165","95adafafa9dd0539d188746a39ed49d83c1e792c","Taxon_165","Metazoa__Rotifera__Bdelloidea__NA__NA__Rotaria__Rotaria rotatoria"
"166","8f18d7a3da03ba583ea61a265dd3ccf61b9f7903","Taxon_166","Metazoa__Rotifera__Bdelloidea__NA__NA__NA__NA"
"167","e2b729b877a8fce9f26898abcaa59952aaa6dd67","Taxon_167","Metazoa__Rotifera__Bdelloidea__NA__NA__NA__NA"
"168","682edd31514215ab3a54a94c097e34f790a043a7","Taxon_168","Metazoa__Rotifera__Bdelloidea__NA__NA__NA__NA"
