"","Sample_name","Locus","nReads","Hash"
"2089","HIP.1m3.072021","COI",22,"c9e04f71ace1eca46cf3fdbb6bcf6762e0d91615"
"2090","HIP.1m3.072021","COI",99,"3bf0cbc1915fd4b87dcb6a1ff189cf00ccbd82ef"
"2091","HIP.1m3.072021","COI",681,"077f22783e0965d1e1cb0e248abe4ccd7c0d3358"
"2092","HIP.1m3.072021","COI",74,"9d2513b647bb6a658771f47140c5a08a1eab5215"
"2093","HIP.1m3.072021","COI",505,"b70d573788bac5c497e7da782393931e1f14e4f9"
"2094","HIP.1m3.072021","COI",104,"363c0db266a3b5d7676b9f9bad18acfe4e951fd0"
"2095","HIP.1m3.072021","COI",542,"65e0da08dc77e6cd7144bf999910a59c4f3d78b6"
"2096","HIP.1m3.072021","COI",385,"a533a7e7c1f14044f8102b19162426bfa4612021"
"2097","HIP.1m3.072021","COI",347,"0a49483133e51146bdd83743e4becbf75fe4700c"
"2098","HIP.1m3.072021","COI",299,"47a9984325c8e1309f0eb561cac8f571fb5f9982"
"2099","HIP.1m3.072021","COI",270,"eacbdd48ee908eb92a0c864e2d7419177f0a29a2"
"2100","HIP.1m3.072021","COI",151,"ef5d2213c749a2530271fbe06e852684fd3bac92"
"2101","HIP.1m3.072021","COI",409,"e217b33913255fb3421e28b61217176f35544e75"
"2102","HIP.1m3.072021","COI",275,"873908e952c383394940460d81669338ffe9c36b"
"2103","HIP.1m3.072021","COI",196,"60b75e5357c65a3ee9e9f91593d1ac6dee39b1d4"
"2104","HIP.1m3.072021","COI",339,"b152b8d1717ff93a76feb532d9303bcdad480b36"
"2105","HIP.1m3.072021","COI",81,"00d5f0851f08315c1f4993bab7a8f8018771d095"
"2106","HIP.1m3.072021","COI",490,"0ffce82d0339bc465c7611986f2bed5b5151ded1"
"2107","HIP.1m3.072021","COI",351,"02234dcbde10f2816c2c7f749349be6a22b3458f"
"2108","HIP.1m3.072021","COI",198,"a9f4a91ab2aeeafcd2a4ee9f94346b1e9ac2c314"
"2109","HIP.1m3.072021","COI",60,"eb2836b7bee247fb8e3fade0b8122212ab61a1da"
"2110","HIP.1m3.072021","COI",273,"0018b8991edb122a0774fdcc1302accc6369d9e9"
"2111","HIP.1m3.072021","COI",129,"64b81e9dec0da4bc1f584824bad979734f5782b6"
"2112","HIP.1m3.072021","COI",183,"8e6eca2f11d98f142141550c9f604ffc81f2138c"
"2113","HIP.1m3.072021","COI",208,"768eeb260164f2c848344b56c259d58b1ed285e2"
"2114","HIP.1m3.072021","COI",253,"7de5c95335fa2ff91f459669029bef46fd531fbb"
"2115","HIP.1m3.072021","COI",81,"487e34f71f9e34172300c8d74dcb3a0ec8fb13b9"
"2116","HIP.1m3.072021","COI",154,"2430503c92e1b48bfa7a90cfcb9da08702c6ee6d"
"2117","HIP.1m3.072021","COI",214,"3e967b2cb1139cdab2f062fe0005898007a2d247"
"2118","HIP.1m3.072021","COI",198,"1f83d4a912b2ce2449fdc1a0b326143aff32ad10"
"2119","HIP.1m3.072021","COI",85,"600d71e38295f0571ba217afbe1fb3d10100a03e"
"2120","HIP.1m3.072021","COI",24,"0a6c39c31b47ebe9d9f2ba838244afc7f3617ffd"
"2121","HIP.1m3.072021","COI",187,"eea49657605b26eb7f36af36769f14f97f921722"
"2122","HIP.1m3.072021","COI",259,"0653be1ca233ff58a42515231dced68b3da6f7cb"
"2123","HIP.1m3.072021","COI",282,"22f794a2eb203d046749ab419af399d6fb58eb05"
"2124","HIP.1m3.072021","COI",99,"39d3b8fae447d2c88f6fd2c8e374816a3420eac9"
"2125","HIP.1m3.072021","COI",82,"6d6da6b90b7ea34c197d993e4c719edf6ad22d41"
"2126","HIP.1m3.072021","COI",190,"efc62aed566386f7f35a10f28a91a06e7d13db71"
"2127","HIP.1m3.072021","COI",36,"cd5d02c3a37ef4c325466bbc883f0e55c77f777f"
"2128","HIP.1m3.072021","COI",130,"e99d1668c1d0134c149b205d148ef407abb3e995"
"2129","HIP.1m3.072021","COI",144,"113f020772fc8096edf034254a31d6d3354e8193"
"2130","HIP.1m3.072021","COI",152,"702ad8414255b3332e9b7f2b40f068fd92eb7886"
"2131","HIP.1m3.072021","COI",285,"a04ae1f0764bd67b574b5c1f9ab2dc7adb71f75f"
"2132","HIP.1m3.072021","COI",104,"084a6c2a5f62dff21d00f4901cc784880cea309b"
"2133","HIP.1m3.072021","COI",77,"7867cd042564fda4c8bb47de923f8c706c2325d6"
"2134","HIP.1m3.072021","COI",44,"ab0e2f03ed5e106c8a74de2259c5b5b81a977731"
"2135","HIP.1m3.072021","COI",107,"5ea3e5f9f5b217b39bc303871d907b6536ed24fa"
"2136","HIP.1m3.072021","COI",57,"fe741eacccd370d7a3b2a4a7b71e706d023d05ec"
"2137","HIP.1m3.072021","COI",134,"19ec38b0ab0ad42a650f91495b317a83dfaa9c2b"
"2138","HIP.1m3.072021","COI",80,"ab8c6079fae55853bfdf1fb83363f96cdde6d19c"
"2139","HIP.1m3.072021","COI",67,"5c4d81f54e0baa9723f86607381841091ac66d86"
"2140","HIP.1m3.072021","COI",16,"223a220178734017a25d5932cf30f478aae29b05"
"2141","HIP.1m3.072021","COI",11,"e53d84fb034308ab01bc23ac5962a2d3652987d4"
"2142","HIP.1m3.072021","COI",111,"80fef78d0f63303a6c162773c4cef4c47401ab74"
"2143","HIP.1m3.072021","COI",136,"bd18c2db4ae87d545712eb3a20a09bd319e1bd38"
"2144","HIP.1m3.072021","COI",38,"5166cd4bd79f5f3fc3b992c5d84ce50a7098c0c9"
"2145","HIP.1m3.072021","COI",67,"b56da5c4bfc71facf076aeb83c755e4510347ae1"
"2146","HIP.1m3.072021","COI",216,"a2de774eed4a60227477ed62ce6f3565ef744137"
"2147","HIP.1m3.072021","COI",100,"37010e7252a4607ecedf5ef375dd609a1ef44377"
"2148","HIP.1m3.072021","COI",182,"abafaceb25426f21ea26ee3fb9b94325c9e88909"
"2149","HIP.1m3.072021","COI",125,"15cddc075c92217ef93bc66bdc48f9244414e899"
"2150","HIP.1m3.072021","COI",100,"ce7e68aea29efdee707547a26a05889c2729cedd"
"2151","HIP.1m3.072021","COI",110,"927faea215f7c17d87f1875ee71aacf5e19f4930"
"2152","HIP.1m3.072021","COI",115,"446373be494481bedce2f791512b357192841f07"
"2153","HIP.1m3.072021","COI",29,"2e3cf2d001dda06a12af2f0be4cb085a2a1f1719"
"2154","HIP.1m3.072021","COI",97,"1b8a011aa1760ffafd0edc8b94112af137a2affb"
"2155","HIP.1m3.072021","COI",160,"bae9e1309ff5640bed51a55a76e43ac59e7fe515"
"2156","HIP.1m3.072021","COI",31,"ae3eb63414d8c1bb606efb9cb03881f29fd8027b"
"2157","HIP.1m3.072021","COI",36,"efc9c46da7662301160d545f4e131b48520d8239"
"2158","HIP.1m3.072021","COI",25,"e4c0dff9e81f9f10c65f1ebfb68154f106a026d6"
"2159","HIP.1m3.072021","COI",109,"bc191aca45781569d0cf3879bd8b66de7ef06084"
"2160","HIP.1m3.072021","COI",112,"5433fda9ea7beba6131d3975b723579f3f87979a"
"2161","HIP.1m3.072021","COI",9,"c0bcf41170671ae1f288b0a90bfb2fda98d7d8e8"
"2162","HIP.1m3.072021","COI",7,"7b0516df3fbe25a9704e778cf8ffba96f67d80b7"
"2163","HIP.1m3.072021","COI",57,"c71afba350f70ca131bfca50632f0672d7c216d8"
"2164","HIP.1m3.072021","COI",100,"1927791556d47099cb73577b16bf4896c384fb44"
"2165","HIP.1m3.072021","COI",93,"7e4d06d25dda6960bbb8eb759b3ece3bc7c6f4d7"
"2166","HIP.1m3.072021","COI",85,"384029abe370f4e65c4dd39389cfa4869e5e54bc"
"2167","HIP.1m3.072021","COI",72,"f0cc50d1d754d3250a171bb878e89aa4e7c6a483"
"2168","HIP.1m3.072021","COI",102,"6cdd2f2e0ed3b2be772d03b6b71a55c9ee530ac6"
"2169","HIP.1m3.072021","COI",89,"83b4568cf2ba20d391a0aa2cb81ad488c39d412c"
"2170","HIP.1m3.072021","COI",53,"d5d6332cc15098eff891633cc69a09a7052ec25b"
"2171","HIP.1m3.072021","COI",84,"1760cc37184b2fcd00b4684c817c1e5a49bb6c01"
"2172","HIP.1m3.072021","COI",8,"a5abba1ecb285e075e19b66d90b82aa6b714d88d"
"2173","HIP.1m3.072021","COI",12,"43c50ccbfbcc8a542c69a481e4967592987f6133"
"2174","HIP.1m3.072021","COI",10,"24eb69b4d3a5866cca8ca108bbb48a94882dcd63"
"2175","HIP.1m3.072021","COI",114,"a9d6d889756ddce0c5c17fc9c79dd0de7f919112"
"2176","HIP.1m3.072021","COI",81,"179ce671ea3ef78931776bc68ca1ae15cba6c563"
"2177","HIP.1m3.072021","COI",57,"0fc49dab58167a503bd37d6a5483683f717a27a5"
"2178","HIP.1m3.072021","COI",30,"9fb3b66476b1f20daf85cc3c0780358293516b52"
"2179","HIP.1m3.072021","COI",93,"db122f5ad543c37c3a19d20c61f5100b0912899b"
"2180","HIP.1m3.072021","COI",78,"0ec9aa525aa6d222a5478be1baa44cb48e89dac9"
"2181","HIP.1m3.072021","COI",47,"a2335ff6a6070af5ce4132ee8b3e1461cc335c97"
"2182","HIP.1m3.072021","COI",36,"1897d2d3e09f7d6b6060e58453b1d97bedb57afb"
"2183","HIP.1m3.072021","COI",100,"34b6674f457c0206077e913a8d9a0acf5b2659d6"
"2184","HIP.1m3.072021","COI",46,"895471a580d864a6f5071e0172fa1bc2379d3684"
"2185","HIP.1m3.072021","COI",31,"76134e45884b0d427f23153ad22133505be54947"
"2186","HIP.1m3.072021","COI",21,"0049e31d1f1a7dff27221956e97de26867d2b934"
"2187","HIP.1m3.072021","COI",42,"3d09865aaa3f9ee153e7f9ab837a9baf804f1992"
"2188","HIP.1m3.072021","COI",45,"685f454e905a1a0894addd735d5857a660bb7ca2"
"2189","HIP.1m3.072021","COI",157,"d1cc75d69d332496e3ded92101aec39388779aa3"
"2190","HIP.1m3.072021","COI",110,"ed83c876fe70a93b33ed78adb4e9f1137173e387"
"2191","HIP.1m3.072021","COI",19,"86d8c2bdd2a500f2c4a369bf149e22950b9c94d1"
"2192","HIP.1m3.072021","COI",37,"af449df3da1f5f27189d61071b9facc62182e1d6"
"2193","HIP.1m3.072021","COI",30,"b0df7ca7364a49d20b2f01ac908edd3bce22829b"
"2194","HIP.1m3.072021","COI",11,"a9cbbc0c5e966b85b4bbcf2e52c86d386f582659"
"2195","HIP.1m3.072021","COI",56,"72578db460133572b99abee59168203edd60d420"
"2196","HIP.1m3.072021","COI",70,"3299d5f8bc0abdb2cee37adfcc86b5c76a9d500e"
"2197","HIP.1m3.072021","COI",60,"3c8024c663dbf0f8d9db22efba4a702a9502c059"
"2198","HIP.1m3.072021","COI",47,"c3fafbcfa94c949b6f51c04b1dfd257029438738"
"2199","HIP.1m3.072021","COI",149,"aca02efed65a3832f5e226918c7cdc6f35ff4f7f"
"2200","HIP.1m3.072021","COI",57,"9835db976ed086d18e9694a99b37390357345058"
"2201","HIP.1m3.072021","COI",17,"fca369de947881796601d4bd9f70d068ad007177"
"2202","HIP.1m3.072021","COI",40,"2293553f0c1d249429dbf6bbc93740a9b8e7c1af"
"2203","HIP.1m3.072021","COI",55,"f2569e85cbf77ecdc5eee95ef4ed58750c59a6b4"
"2204","HIP.1m3.072021","COI",79,"4548c7f295c558843cfd59ee396416cad1114a9e"
"2205","HIP.1m3.072021","COI",7,"cd691b2146780fd146bb78a7c3fb0290231b99d0"
"2206","HIP.1m3.072021","COI",70,"68e79a82aeead4899e86e26d18f75a8ee1fcb6df"
"2207","HIP.1m3.072021","COI",21,"4810b59efe58140a525dad9c5b07659f028b3a2f"
"2208","HIP.1m3.072021","COI",44,"85224ab3e252dbfb886300415a7555f72fa6f6d9"
"2209","HIP.1m3.072021","COI",67,"24d793c33398cd75242ae673dda93582e4daaa55"
"2210","HIP.1m3.072021","COI",56,"9478becb60f87eb959e90c88b1fca01b64e16948"
"2211","HIP.1m3.072021","COI",27,"37e1dc1d8029e9f88cbd2086718d20b26a2fc003"
"2212","HIP.1m3.072021","COI",18,"538156d1e2403bbe7f88bdca55eca4b7ada77ffb"
"2213","HIP.1m3.072021","COI",28,"e0f8841f7e67013b498e1413b090365b68d31ab5"
"2214","HIP.1m3.072021","COI",78,"4a233214dde6ac30e93bda91cbf52f1a5400a661"
"2215","HIP.1m3.072021","COI",58,"1fdc2942516b4338949be62d7f00d7e4f876f253"
"2216","HIP.1m3.072021","COI",37,"f0cb2020755a11192a2c55a5df50959d8ca58ded"
"2217","HIP.1m3.072021","COI",102,"5d99e67722a4baf374b2645be01782d1d22a4492"
"2218","HIP.1m3.072021","COI",32,"c31042c1dfaadaf751fcf5be74424d729ffaae4b"
"2219","HIP.1m3.072021","COI",13,"e0bc6d770755b84c9361f0131056a3d59a59fa82"
"2220","HIP.1m3.072021","COI",24,"7c34e72b37088514449b9f113c960a3fdfd73f51"
"2221","HIP.1m3.072021","COI",53,"9be1ef0a980a57a6bc6633ba12e65627e5f42c3e"
"2222","HIP.1m3.072021","COI",95,"f7baf5038a93d01039b04aedab286ed9aa12e4c0"
"2223","HIP.1m3.072021","COI",25,"0760bf8e2905d9f5eca42e0976d7c0ac45e492e6"
"2224","HIP.1m3.072021","COI",21,"01f6037375daefe9312ecf69647f99f053c40d80"
"2225","HIP.1m3.072021","COI",86,"faefb81e5e2777786c66c90d31f50f2dd355cb5f"
"2226","HIP.1m3.072021","COI",29,"d1ab510bdc2f54bdcb5476ca04d92fc4bdbbd21c"
"2227","HIP.1m3.072021","COI",25,"aa6a70d58b946c294d729363ab80c1c10d677637"
"2228","HIP.1m3.072021","COI",27,"090cbe9603148f08cf310b44d8e6b7e9096a2fdf"
"2229","HIP.1m3.072021","COI",23,"cdec1f972f181bd3ceccf6e1d33fb81cb34a76df"
"2230","HIP.1m3.072021","COI",67,"b6f36a9650793968104dfd4dd47d0e105e046cc3"
"2231","HIP.1m3.072021","COI",13,"58bbd98de12c001a00d949f2f88d6c29c5a91011"
"2232","HIP.1m3.072021","COI",13,"1c22ea8f147aef723fdd44b69e0ec480603a3073"
"2233","HIP.1m3.072021","COI",49,"bb4e3c7fcf963c86b648401715f4619cd88c5bb1"
"2234","HIP.1m3.072021","COI",26,"5ae1341da7ed3b29f88201563c85b12b0112a65a"
"2235","HIP.1m3.072021","COI",81,"32459e2ab9eccf5d2a67c76dc81b7e8005a67da9"
"2236","HIP.1m3.072021","COI",64,"28e8caecdb01e0ab2a47bfa7c88491b569d3e697"
"2237","HIP.1m3.072021","COI",48,"9a1cc638a06cd019b240761cfc0e74fdf5478efa"
"2238","HIP.1m3.072021","COI",37,"426661d0afe03a849200600db58bda54c2fd2777"
"2239","HIP.1m3.072021","COI",44,"d8ded764d9d301611418bff86d15b62a94c8e3ee"
"2240","HIP.1m3.072021","COI",65,"2f46c258e630c226778328fdd8f64d6b905dafbc"
"2241","HIP.1m3.072021","COI",39,"85789a9f25657f068bf25d6bab1e8c26fd3eaac0"
"2242","HIP.1m3.072021","COI",68,"c6d353b76f0b8fd1465af90df97a14b6060a233a"
"2243","HIP.1m3.072021","COI",125,"f5be06936251a3a9bb956b19e6e355d845d1cab7"
"2244","HIP.1m3.072021","COI",12,"bf9165b6b46446eb21e1ee4d768fcd7470bc0002"
"2245","HIP.1m3.072021","COI",53,"604a77bc0650e1369532e420437d6e7d65a67baa"
"2246","HIP.1m3.072021","COI",27,"03b070ee24492d7bcf78caf03c72f64b3660d965"
"2247","HIP.1m3.072021","COI",57,"d9ce8d2354297fba267d59e7eb1340c5dafdadf8"
"2248","HIP.1m3.072021","COI",71,"37585d43323ef183e89d060d54278555fa3483a1"
"2249","HIP.1m3.072021","COI",5,"f793be05cf02f6e27bb5e49aa223982352b29749"
"2250","HIP.1m3.072021","COI",21,"e994e3be8b0867b3cf3916495249256682630172"
"2251","HIP.1m3.072021","COI",41,"8b2bbda6b6caf99f1a8207f9e235892d85bc10cc"
"2252","HIP.1m3.072021","COI",46,"9b58a48138121fd405222afe858a99e8afef199c"
"2253","HIP.1m3.072021","COI",22,"2ad54902cb598c63ccfee89a89b438c3a3d1b43c"
"2254","HIP.1m3.072021","COI",49,"eed7c1687f18f42c7d20e801dd2077676a089ccb"
"2255","HIP.1m3.072021","COI",16,"40723f50999f86b4f28b5e074730fcf3b38b0a90"
"2256","HIP.1m3.072021","COI",22,"0153c8aefbbbf4533d1a7477513b3963e9a645c9"
"2257","HIP.1m3.072021","COI",18,"2a1da268b287232ce4fde877ba12e1b86ddcf4f0"
"2258","HIP.1m3.072021","COI",12,"7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7"
"2259","HIP.1m3.072021","COI",52,"8de60f0c62b0df66cda880fd14b6ea9293e76f51"
"2260","HIP.1m3.072021","COI",112,"12219cf7350ff6fdba25c57df4678a0fd182350e"
"2261","HIP.1m3.072021","COI",24,"0bd713de4f73393f8e8411ed75e6475dfb3d755a"
"2262","HIP.1m3.072021","COI",10,"d40b7574c01ee56d73eb6dc25f544a9b1e04c865"
"2263","HIP.1m3.072021","COI",48,"0c54975eafb0e7c6d8ccc228fcd8125e98419599"
"2264","HIP.1m3.072021","COI",29,"402dedac2849beb4383f5974eb9070a5d367f7eb"
"2265","HIP.1m3.072021","COI",9,"56018be4f0a576fb725f58e695adf138bcf33d92"
"2266","HIP.1m3.072021","COI",22,"c373c8c0f8c8cd519ff8aad5ef5263f3ddc544ee"
"2267","HIP.1m3.072021","COI",37,"f99daae0a239011190db359c7a132d19e8f8057e"
"2268","HIP.1m3.072021","COI",35,"67b2f44d90d95348a5dac8d855192046ace7bd0e"
"2269","HIP.1m3.072021","COI",30,"57fb32e987f9f508b1481a727869dc2edd4e8ca9"
"2270","HIP.1m3.072021","COI",39,"26eaa4e3d446dbd11e1a9e55f2561e916cd3cc6f"
"2271","HIP.1m3.072021","COI",50,"612cc2fd8b87deee69713cf3182468d04dc8481c"
"2272","HIP.1m3.072021","COI",46,"e9da1b78dc2805ad9774356c6a7f985b4a95a68e"
"2273","HIP.1m3.072021","COI",67,"d25a1da50603f2b4090e3ff2ce69f71dd10b6b46"
"2274","HIP.1m3.072021","COI",45,"bcbbdc880c34ab85a76d5ccdb3a1872359d2783e"
"2275","HIP.1m3.072021","COI",35,"f7626a367ed53be90ff290de209464badd84814e"
"2276","HIP.1m3.072021","COI",35,"a64ab751b69ad1c2dc45814951dd0b3fce5c88aa"
"2277","HIP.1m3.072021","COI",16,"85db830ca0f5ee1f0a90b0190a403b3a37b674dc"
"2278","HIP.1m3.072021","COI",32,"1de57b569509ca684bc1b9acc116d2ce4bd3361a"
"2279","HIP.1m3.072021","COI",18,"2907a4c64dd14e62abac8f2e244ede694d811094"
"2280","HIP.1m3.072021","COI",16,"b13cfe9da457f2615d03c968f9707f7e2d455ad8"
"2281","HIP.1m3.072021","COI",35,"8e2d8293281824cfb7ae373544df09caf3b026be"
"2282","HIP.1m3.072021","COI",37,"2650715ff00872df2797d6896a52065f82cf326e"
"2283","HIP.1m3.072021","COI",18,"5f448b109a86aab143a70325f4082c2ce88c100d"
"2284","HIP.1m3.072021","COI",8,"e9d393370fefd0a1ab7cfabacbf065487f02b8a6"
"2285","HIP.1m3.072021","COI",10,"9aa5fbecc6b9650f8ba1a73bec4ef9c378d313df"
"2286","HIP.1m3.072021","COI",34,"f78e1491cb09466f325dd8b86c5b34217ff770c7"
"2287","HIP.1m3.072021","COI",20,"e48a5e4dcdcf7f24aad526b573ca17bb28c73a2d"
"2288","HIP.1m3.072021","COI",6,"cc8fca332015f6ee5c567700359b65116c42551e"
"2289","HIP.1m3.072021","COI",5,"44c179ff73b63502944095bb82a0cc1fc8563a82"
"2290","HIP.1m3.072021","COI",8,"4a9b46101e80300e4f8c34378dcb96a941383b02"
"2291","HIP.1m3.072021","COI",26,"27ac9736914c031295cef72e48c2ba15d3accb13"
"2292","HIP.1m3.072021","COI",17,"dce46cb9dccb6afe51faf660a8a352bea6150994"
"2293","HIP.1m3.072021","COI",14,"45cd8d500a5f0c9500f9769456fdde842546c87f"
"2294","HIP.1m3.072021","COI",53,"c930994deffd9ac8cab85049b1a450b2db84f80b"
"2295","HIP.1m3.072021","COI",15,"ce7a39cabc8fa6136cfc5af5c815fc5293218520"
"2296","HIP.1m3.072021","COI",3,"1f13f7394b884ffdf4d25c0595e24ac673000d2f"
"2297","HIP.1m3.072021","COI",35,"c23e0a81e63a3bb74e7cf07cd6b77cc7d581206a"
"2298","HIP.1m3.072021","COI",23,"df4c67302bf136008d02f65ec6340cb9df8ac4f2"
"2299","HIP.1m3.072021","COI",58,"e490a055b2abb287405aa72c1cc81f605a2af479"
"2300","HIP.1m3.072021","COI",35,"85fbf5fbd6db20257398bdd3ab0a59980edad65c"
"2301","HIP.1m3.072021","COI",17,"a2cd95eec7c6a54e0ef0e1bd8874d0f285b30ea9"
"2302","HIP.1m3.072021","COI",43,"099fda872170181f97b12a63ab45e784304e0762"
"2303","HIP.1m3.072021","COI",26,"2fadd860f99823878d99d2247044b55d0adf1f88"
"2304","HIP.1m3.072021","COI",28,"03d18e1522ca6f65bdda72b25ceba1cbe336dda6"
"2305","HIP.1m3.072021","COI",23,"4935d09bedbc827dcb9d879833bd3c0baf57e11b"
"2306","HIP.1m3.072021","COI",9,"70e24320d41fbcf7da684cebc8bdf7eb8caf0335"
"2307","HIP.1m3.072021","COI",13,"89775a04e3eb408cdab2fd09ca3942e5fdbe1deb"
"2308","HIP.1m3.072021","COI",38,"2a0c4f9593626bbfe60269e7ee3d14cbc815d18e"
"2309","HIP.1m3.072021","COI",12,"adc82845365f27f14e6059ffaf17e0063b084882"
"2310","HIP.1m3.072021","COI",18,"0f4864faf1a22fe08f57d41bccc1edb224f9d3fe"
"2311","HIP.1m3.072021","COI",20,"99d0c9a7d790e0bb9cf77ee650ade4d376733997"
"2312","HIP.1m3.072021","COI",28,"bfe4311c7a9d7b84115a8c0bfbe2e62adad52112"
"2313","HIP.1m3.072021","COI",28,"3b98707c6573d7718a5f138daf563d9549813707"
"2314","HIP.1m3.072021","COI",4,"467f57cecaf48cbb9270c085ffd4982f9d8b1ddc"
"2315","HIP.1m3.072021","COI",31,"214e7927c348b9e6318f51d9519078d4f3a0d84e"
"2316","HIP.1m3.072021","COI",20,"c47a97d8f69cce6e1ea9aa5663b6adff4f9af2f0"
"2317","HIP.1m3.072021","COI",16,"98eebdfd91ca789d087865aad3f49ac4a3b24027"
"2318","HIP.1m3.072021","COI",29,"ad7c79038591709908622a7706edaa28547f173e"
"2319","HIP.1m3.072021","COI",10,"b46eb16e5cde5d8c0f1cc199f13513dd2c0b87b5"
"2320","HIP.1m3.072021","COI",56,"d1987eef4547d0365caa1ca007c6efbd8f08e23d"
"2321","HIP.1m3.072021","COI",7,"b7eebc972a501f45dc75ca927257bb6f54df7023"
"2322","HIP.1m3.072021","COI",14,"3860314c3cecb4b40495eb4dc776c539e29e8d1f"
"2323","HIP.1m3.072021","COI",7,"6b6fb75175b8d847bc3b2ce553a8e1396f5a78f6"
"2324","HIP.1m3.072021","COI",7,"243b0ee3206bd1fb74f342b873fd010315a395e5"
"2325","HIP.1m3.072021","COI",22,"44667a3c6358e54084fffc987c4bbbf001bba7e5"
"2326","HIP.1m3.072021","COI",12,"5762fd6d2937fa00da6cb0a4534812541efeedfa"
"2327","HIP.1m3.072021","COI",52,"e263188bb84cdf6aff01cef47004411126c77563"
"2328","HIP.1m3.072021","COI",17,"4d8b53a121cf7aa2773029423225103423043295"
"2329","HIP.1m3.072021","COI",50,"65489c66d7495e9c8e52fcd1d871bad58ad7e214"
"2330","HIP.1m3.072021","COI",6,"9eebb6f3c446792f91127350c902d0c8e379eb6f"
"2331","HIP.1m3.072021","COI",17,"e88f7b05975d79d5d91590b83d0b0b539855e93e"
"2332","HIP.1m3.072021","COI",22,"91f74a023a0538d97d2a9f9e102148256da7e738"
"2333","HIP.1m3.072021","COI",9,"c94f359cf49b30a47326068f53b13fd74be1ac8c"
"2334","HIP.1m3.072021","COI",20,"2d1905a2a36d5ab8ec8fa95a43987f7648ba1f28"
"2335","HIP.1m3.072021","COI",18,"69c2a2d15652943e77b198febd2d03347e42616b"
"2336","HIP.1m3.072021","COI",46,"43ca37afe2efdb10da83d4414dac43e220d6bcb4"
"2337","HIP.1m3.072021","COI",12,"057407a0e7826ccc0720f91ba1e4c00646eb59ca"
"2338","HIP.1m3.072021","COI",23,"5846d022f4dc9c22f746488ff272c67a14358bc7"
"2339","HIP.1m3.072021","COI",38,"18df261fb231c6bc874c3b912bb35884c8201783"
"2340","HIP.1m3.072021","COI",11,"4e78655338655894401bf7eb1efee55c1451314d"
"2341","HIP.1m3.072021","COI",27,"b4faa1eeefcc18abbc132f8db703669d03a92d42"
"2342","HIP.1m3.072021","COI",15,"3ce2c50b73f45134a47b2ada58f3641e2c0762f4"
"2343","HIP.1m3.072021","COI",8,"b40bf77b937c60584caa54203c33ec0ea7145f11"
"2344","HIP.1m3.072021","COI",9,"1ed83a085b50b371c4d02f0476e94609480f3d8b"
"2345","HIP.1m3.072021","COI",19,"1769de03ff7ab037bf728fc2baa69cb46ab6da1f"
"2346","HIP.1m3.072021","COI",3,"8cb1fe61fcce2f30782698988bae890106bde2c7"
"2347","HIP.1m3.072021","COI",20,"8bddda6a88663c7425634b2883b05137d69407dd"
"2348","HIP.1m3.072021","COI",11,"02901bf00cd61e0994420ab8f0ab9cd93f81c015"
"2349","HIP.1m3.072021","COI",35,"32246bc449ef2b074ece686263e3032240b81e22"
"2350","HIP.1m3.072021","COI",35,"37f4f642e5d239cc8671e161316510d1a7fe585f"
"2351","HIP.1m3.072021","COI",14,"e446b617ef0de46867f710dca36fd2eef72b689b"
"2352","HIP.1m3.072021","COI",12,"74bd536a982117e99a75e40240e0e3b1b1f81a5c"
"2353","HIP.1m3.072021","COI",19,"df3236690c3d6df47fac4046a645e452e2585686"
"2354","HIP.1m3.072021","COI",20,"c9ef874a3ad196a8612a50cb8a7cba7bcb9bdd75"
"2355","HIP.1m3.072021","COI",17,"7b6a7e4103f3fe72fa376fc8e49de5ba75d40744"
"2356","HIP.1m3.072021","COI",8,"eae652aeae7167e071c8850e2c1376653e53b554"
"2357","HIP.1m3.072021","COI",9,"ac57faa655f7085c29bb3be317d29fa6a9630866"
"2358","HIP.1m3.072021","COI",3,"9bd81a913ee32d976d3cd923aa1a4cae6404ffd4"
"2359","HIP.1m3.072021","COI",9,"6c2e0f3033176e709fad667db50138a1c24a2a1c"
"2360","HIP.1m3.072021","COI",7,"778409ce45ff8486ae69bd36e13414ad0f6d120e"
"2361","HIP.1m3.072021","COI",16,"130514e641d39fea55af2651174dddc0aa696931"
"2362","HIP.1m3.072021","COI",23,"6b06165fee7b62beddb591ad24382d40812ba58b"
"2363","HIP.1m3.072021","COI",17,"c86ab8f0d5b0d4878c901f850e279b6ec0a59c2e"
"2364","HIP.1m3.072021","COI",10,"a5d6612b5cb40c5e538cfe84265de0ac85fad5ce"
"2365","HIP.1m3.072021","COI",6,"afa70e8a9b3a6a7bdbf0b652ed8d47e9ede89d5c"
"2366","HIP.1m3.072021","COI",13,"d11a2f4a70b1c30c536c9b76822b162d468c4eda"
"2367","HIP.1m3.072021","COI",18,"52212034a6d2d2a17bd7e70585cd91bff16e32c2"
"2368","HIP.1m3.072021","COI",7,"3400fc041acb572e2aa906bb0fb7a1c28e85e1e3"
"2369","HIP.1m3.072021","COI",8,"c4723f38310bba2bc730cfb4fbb8ee636693dbbe"
"2370","HIP.1m3.072021","COI",9,"b576ce3b776d38376bda2c194c4a908037ddd990"
"2371","HIP.1m3.072021","COI",26,"fe811f29ee8a6665c760ab0d98f557832770dfdd"
"2372","HIP.1m3.072021","COI",12,"42c9fc27e40ba611b90ffca72e55f89020da2ab7"
