"","NGN0340","NGN0341","NGN0342","MGY11","NGN0343","MGY12","NGN0344","NGN0345","NGN0346","NGN0347","NGN0348","NGN0349","NGN0350","NGN0351","NGN0352","NGN0353","NGN0354","NGN0355","NGN0356","NGN0357","NGN0358","NGN0359","MGY13","MGY14","MGY15","MGY16","MGY17"
"NA__NA__NA__NA__NA__NA__NA__Seq_2672",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2673",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2674",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2675",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2676",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2677",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2678",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2679",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2680",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2681",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2682",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2683",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2684",0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2685",0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,95,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2686",0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2687",0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2688",0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2689",0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2690",0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2691",0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2692",0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2693",0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2694",0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2695",0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2696",0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2697",0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2698",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,41,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2699",0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2700",0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2701",0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2702",0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2703",0,0,0,0,0,0,0,0,0,0,0,0,3,20,13,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2704",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,22,7,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2705",0,0,0,0,0,0,0,0,0,0,0,0,5,22,6,0,0,2,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2706",0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2707",0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2708",0,0,0,0,0,0,0,0,0,0,0,0,5,7,17,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2709",0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2710",0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2711",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2712",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,7,5,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2713",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2714",0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2715",0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2716",0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2717",0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2718",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2719",0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2720",0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2721",0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2722",0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2723",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2724",0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2725",0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2726",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2727",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2728",0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2729",0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2730",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2731",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2732",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2733",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2734",0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2735",0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2736",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2737",0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2738",0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2739",0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2740",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,6,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2741",0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2742",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2743",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2744",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2745",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2746",0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2747",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2748",0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2749",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2750",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2751",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2752",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2753",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2754",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2755",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2756",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2757",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,6,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2758",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2759",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2760",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2761",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2762",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2763",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2764",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2765",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2766",0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2767",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2768",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2769",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2770",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2771",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2772",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2773",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2774",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2775",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2776",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2777",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2778",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2779",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2780",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2781",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2782",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2783",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2784",0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2785",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2786",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2787",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2788",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2789",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2790",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2791",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2792",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2793",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2794",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2795",0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2796",0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2797",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2798",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2799",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2800",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2801",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2802",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2803",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2804",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2805",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2806",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2807",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2808",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2809",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2810",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2811",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2812",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2813",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2814",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2815",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2816",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2817",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2818",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2819",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2820",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2821",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2822",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2823",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2824",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2825",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2826",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2827",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2828",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2829",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2830",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2831",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2832",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2833",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2834",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2835",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2836",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA__NA__NA__NA__NA__NA__NA__Seq_2837",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
