,NGN0340,NGN0341,NGN0342,MGY11,NGN0343,MGY12,NGN0344,NGN0345,NGN0346,NGN0347,NGN0348,NGN0349,NGN0350,NGN0351,NGN0352,NGN0353,NGN0354,NGN0355,NGN0356,NGN0357,NGN0358,NGN0359,MGY13,MGY14,MGY15,MGY16,MGY17
3ee8f6628382804edb4e9527d55ca5f59c71e5c4,0,0,0,0,0,0,41,30,23,0,10,0,0,0,0,50,0,0,0,0,22,0,0,0,0,0,0
ca85061d7de205e214ebd8d6f49a3771332a80be,0,0,0,0,0,0,18,0,0,0,0,0,0,0,31,115,0,0,0,0,0,0,0,0,0,0,0
43a5dd3948328cfb60c933c6f9d542547b91c6af,0,0,0,0,0,0,59,52,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b24ab6507d51bf4b488a4f38a8a646a4e854e6fe,0,0,0,0,0,0,37,18,0,0,0,4,0,0,0,0,0,52,0,50,0,0,0,0,0,0,0
f5b7359044bc8135fd92201e08538663137d7458,0,0,0,0,0,0,7,22,0,0,20,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0
3bc2727703b0130cb67cef6103be14d71e61ff2a,0,0,0,0,0,0,52,54,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3fda264c60ec78f264e14bc187f4ab261a03e4d1,0,0,0,0,0,0,17,10,13,0,10,15,0,44,34,0,0,0,0,5,0,0,0,0,0,0,0
2663769dd7ddaed46fe8842e2608f03ac0fae0ad,0,0,0,0,0,0,4,0,0,31,50,25,3,0,0,0,0,19,11,0,0,0,0,0,0,0,0
eb402721ad98a54350182b1a61199a5fe3f72f05,0,0,0,0,0,0,53,49,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f97cf66269b13c1ce8c62bf956a46e51b20f9eb3,0,0,0,0,0,0,47,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02694dd977da575a77e9d00caf61b98148f1222a,0,0,0,0,0,0,60,51,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db4f9b03b09267cae276c8d54dd96d769dab0673,0,0,0,0,0,0,47,45,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d9f768aafe0f2382f013a47b865884cfb68718a,0,0,0,0,0,0,39,35,22,0,0,0,0,13,10,6,0,0,0,0,0,0,0,0,0,0,0
c70ab3b4660084e75150645ae723291b0d0a23b9,0,0,0,0,0,0,5,0,0,22,32,47,0,0,6,0,0,0,7,4,0,0,0,0,0,0,0
2c3cd7ca6ad0866d3a790835cecd7487f6439110,0,0,0,0,0,0,8,0,3,17,27,26,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
a72f055ab3238da3ad82694cac676c818a1ed678,0,0,0,0,0,0,6,5,0,35,38,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae5ca9ec91bf81eded267b594d08f8102ef442e6,0,0,0,0,0,0,3,0,0,0,0,0,0,60,31,24,0,0,0,0,0,0,0,0,0,0,0
d61d4630f11e42c973475f1fa9d05adab59fbd5b,0,0,0,0,0,0,7,0,15,0,0,18,0,0,0,0,0,50,21,0,0,0,0,0,0,0,0
8fad3cdb9f64cd5b5ed4eec8f0de314816b35354,0,0,0,0,0,0,49,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918d870812ae24fc4e72e6ea802d9a53e5595f73,0,0,0,0,0,0,37,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e630d9ee68295926df4da0387d19a1b81c30dc13,0,0,0,0,0,0,50,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5705b0da9de27c5a432b42feee20f80204d5ee05,0,0,0,0,0,0,35,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d91c9f0a7b70dde4ca78b72c839957638ad901d5,0,0,0,0,0,0,46,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b94f75f3e591150115ded61417c947bfec910339,0,0,0,0,0,0,35,22,22,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
5e671dcf3aaca45d8e725f1c5672d0e50cd2e89e,0,0,0,0,0,0,14,9,9,0,0,0,0,41,13,0,0,0,0,5,0,0,0,0,0,0,0
974998615bf6acf5d33ea874cdc14d4a6080c278,0,0,0,0,0,0,38,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70540aa94d9e63b3841c706326fd66f19931d91c,0,0,0,0,0,0,13,0,19,9,13,0,19,0,0,0,0,0,0,9,0,0,0,0,0,0,0
feb87a2dbdfaa926ec1f9430b0c270d36bc5e606,0,0,0,0,0,0,19,15,0,11,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
7d55d82f2b76305baff0d6e6113d718a80146a70,0,0,0,0,0,0,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ed8e83e63fe40d143d728641ccc12cb8292109f,0,0,0,0,0,0,33,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45f09337949e0114e6d462d566c463f2b8b93606,0,0,0,0,0,0,5,6,0,0,0,0,0,18,11,0,0,0,22,9,0,0,0,0,0,0,0
bb71d6e89133ecdc1edc60bb7a382b074e431aca,0,0,0,0,0,0,32,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546840bee2be2c57815b242a86e732d8bba01906,0,0,0,0,0,0,7,0,0,0,0,0,0,0,51,0,0,0,0,11,0,0,0,0,0,0,0
4a0171fc1faee1f60a44bf2300eff7a4dee5ab5f,0,0,0,0,0,0,35,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e4b5ff75d4766101be6eae2809070d71bc474279,0,0,0,0,0,0,26,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143d275bb6800390fcc543ad386a801333986bfa,0,0,0,0,0,0,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29f1b893e6f710974d47eab02c3c4ceeb7884389,0,0,0,0,0,0,28,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04e6105d7212fac1a8fddf37d304e69ed9729975,0,0,0,0,0,0,22,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789aff6bbbb33a5d7c4d702ebd8486194b4900c0,0,0,0,0,0,0,29,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284d06fae69e2c099d22f570ad885a414636e1a,0,0,0,0,0,0,15,7,11,0,0,0,0,0,0,0,23,0,4,0,0,0,0,0,0,0,0
c5f757863c523ca242bac815da236f3789f56391,0,0,0,0,0,0,33,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53d3c2339eefe745375f18d139f49f071cc8d2d3,0,0,0,0,0,0,24,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07937bf96cdf2ddda41ee0733cfa7645e70c0b98,0,0,0,0,0,0,20,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04635aba979ba6490c7e32cda4381e0cca9f7562,0,0,0,0,0,0,15,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2bb5ae5040d48eec7e3380d6643b8b494b6c60d,0,0,0,0,0,0,23,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d976ba0d27eba123dbcdb4088d15713dfd741a7,0,0,0,0,0,0,29,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad7e58913604e7137fe88be8f3f319ffc2b1cc92,0,0,0,0,0,0,17,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31b77e25bef63201150b88c778a7eee4ff311eb3,0,0,0,0,0,0,15,0,14,0,0,0,0,10,0,0,0,9,5,0,0,0,0,0,0,0,0
913d86f7eea346a53532f640127cb0ed96687b6f,0,0,0,0,0,0,9,0,0,6,16,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eae66568469b17fc8c4a9c163c6f6f57b011942c,0,0,0,0,0,0,37,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87a66c7ca321f1548c57a1880affbaca29d0eac9,0,0,0,0,0,0,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672dae92f26b98c1ff2b8c350a58822129669246,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
117a569e853ef36e43f19d0d5cb83b8c34e632b6,0,0,0,0,0,0,3,0,3,8,0,23,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0
c7383da09e9d6059b5893792d11cfd173f13c3e9,0,0,0,0,0,0,14,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97b84a1d8bf5ec0d08935c4b60c4b687293f5d23,0,0,0,0,0,0,24,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769b5e3fe39f9c69f0baeeef801ba267ad258cea,0,0,0,0,0,0,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e0b9da563a8156e8bd5fb9dab7a807473115e23,0,0,0,0,0,0,27,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b5d5659a7954a3abded09fa254b9e27eca6705b1,0,0,0,0,0,0,10,16,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
289c225af43ff46f27af232f2636e6c8bf508ca1,0,0,0,0,0,0,6,4,0,0,0,0,4,0,7,0,0,5,8,9,0,0,0,0,0,0,0
01697cb112fbe09d9d3e4117e0cc6e7bbfa134fb,0,0,0,0,0,0,10,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07487a23c0b2c7d7d9f8d6068ec72e7d9db61da7,0,0,0,0,0,0,14,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a601db1a1ac0e2c122974d69334d6065aa8a8ed6,0,0,0,0,0,0,11,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ed7da8cde4187ea7752a2e64d30d40a4abb6677,0,0,0,0,0,0,16,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901bfdba408093fb329d7b46141e22e731877458,0,0,0,0,0,0,16,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bdee618bc7a0445d33959590ccf27e3be9794399,0,0,0,0,0,0,16,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b5206d2a1b8e46b9b599be2f09c3fc7c3c19ffd4,0,0,0,0,0,0,15,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb3837d118627aecdfa67f605386037ecdfdfbb4,0,0,0,0,0,0,12,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530de4a4d4f5429b2311518c07739a70e6152b3f,0,0,0,0,0,0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c119ea5fc737af538bd3cd06dea8c670ce316794,0,0,0,0,0,0,14,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11b5449d36993b9b55874403a73cd10bcebb4532,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
8faa2875bdfbaed9c433b245fe7dd2a6bfcb35ab,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c87b8872eded1708df45330f761f6afafb1c842,0,0,0,0,0,0,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8063780739a259145f4c6d0f04054b398d7aaba,0,0,0,0,0,0,10,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72db8507e1d0a28fefc1ddbbcfccc93d5be83abe,0,0,0,0,0,0,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b27d3207e9745fb100cc8512d2eb9a35e603991,0,0,0,0,0,0,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3f5ceb73fee50e917e0e1f1ee33c00dcd6be6e3,0,0,0,0,0,0,15,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41b29dac2a3de25b8e07e9e39413269635315b0e,0,0,0,0,0,0,5,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170ce5f95ee32dccda8d3dcfe7c7f63cc484279e,0,0,0,0,0,0,8,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48f5379ac65b7c4f162df1e457cbc7f43d9de420,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61f4bda61baa997ffe8b7a624a9bbf8d1412ac22,0,0,0,0,0,0,17,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55b555ac02aad24ff8f659b02251a502bd0c85b6,0,0,0,0,0,0,9,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e317d1a0919ef907b524dab85fef6b919bc4619,0,0,0,0,0,0,7,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4badd69392cce3616e44c001e8d69380bd865beb,0,0,0,0,0,0,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
094ae37a472a767e92b56829c52447ce54b891e1,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a14187e77c5b4d81d33dda9ef7a1fe0b66cc9e58,0,0,0,0,0,0,12,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d7b5489fe94e03507a50336870f0809e8b7936ce,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fd6ca7daf5a35d1ac35112a45816219a3b140a4,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519dff80a58deed421be3336e1f957f10ae75dbf,0,0,0,0,0,0,12,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
093fd9fa7da103df8b709465ab348eb0bd0f7b12,0,0,0,0,0,0,6,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54531483f880a913ddee3276fbaa03417dcb3698,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46a3bfe11dc51d8f435f9575f92e8c63d33c482f,0,0,0,0,0,0,4,3,8,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0
ae91f1bfb823d82a8f424abaf5f531d9bfcd36d6,0,0,0,0,0,0,3,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39ff42ad6321ef351cf015bdf8757a9fa22c2c99,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ef14038b4187700ad4e8aaabc028cebfca19783,0,0,0,0,0,0,12,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76711ae92447f87bb30a91979c22504eeafeda3f,0,0,0,0,0,0,11,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0cbd613417b7601343f1361e95de6a19e752c968,0,0,0,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6eda8a6dabf2333873e6b4ab6bcef23490398168,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c060a73ac95238260cd229644993c6d79dc619b1,0,0,0,0,0,0,7,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a4b15317d2f261c483e939eaed0d911f9eb9b45e,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8adcf6333f8ee33232dd9b6ec6abaf69ec33468,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08c689e49ab244fc683fc688651ee374121f1021,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98761d693fadefeef52506a79b75b24c7dfff607,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49cde7e3bfb995b7000351272e3725d1bd300976,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0
8e99da63183ce13a8f12c2890569954132133ad8,0,0,0,0,0,0,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8fab577b59285d44c77071cd731363a15296fd3,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b7adedca964b9ae62db5baf0dec0fdb82440a40,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257b5bfe9e02a8cf37855b3fe98f18d989b3f86a,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c7f613d7f8e0fdaf00c265ae824b8446de1aecf,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c5f815d5d5a06b72970a883ba31a1a2ddd41ff7,0,0,0,0,0,0,11,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92cd5d0750f8bc1167674120426f4094529d18c3,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a73753d117df062375f15fffbe21bfe7c646822b,0,0,0,0,0,0,4,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7900b2952b651c18debd9b6ca756af6b81f6035f,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06c4b4e34ab6096412fce583c6a7234e4cc75e32,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e346f9a4595e994ffce578f0f0147ae0f84203f,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36f0c5ee0b701073d931889a327abcfc9db9e59c,0,0,0,0,0,0,8,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d5e148f52c7def72c0d2180c16c82a11db49081,0,0,0,0,0,0,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68d1571ab7e10b05948838aca8ff3c25f62f6917,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725dd61e696e7ded149aa296b774270c89896a58,0,0,0,0,0,0,5,0,0,0,0,0,5,0,3,2,0,0,3,0,0,0,0,0,0,0,0
c13db081ee95cc511d705b6b9273686b13df8907,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651253da4c124c4ea6323b202925813f400a46db,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb53f5bb5503dadeb126242cdb8b8280a49479a1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d86f4469bf8b183ffdf2953b7ce73137c91b1765,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0689f2758d0e7265ade4a9dc0fa1b98a1d013e5f,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdd0e912be930e52ea4b8dad410848a44a0fea71,0,0,0,0,0,0,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67f909b12b73b58820440311bd654c11ef535312,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65802b131e12176f7971606fedc49cd8a6c9b16f,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
85df5eaf6e9c619b82d35a1bc2c76f198b26f7be,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861d99423a8045508b78be0f1aabeea2c82cadec,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499568afdd9015bd1e4a275983e1c8abee9a2f23,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb0b307e6b17bb721c382d059ed05791d47c4561,0,0,0,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f90721ce1162feaf4d2d2cf91b0cfda6269b8785,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9a741f14965e603ef312ac09c73f8e62c530938,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ffaea3ec5b996cab03131fec23f007dd21c4eaa4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56a2230e6d7ffb4c42676c94f1734a33a790712d,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a54bcc91d6909b47b9985ee3a14b89400e74e2e,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b879b56800d373599dbfa373a523ef5ef591040d,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d0e8d106f27a5757f95affe83ebae0f211d48a9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e18888bee76765f9bdaa85433bfd708e0863f97,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb6494ab8348a59a78bc9b46c655332c07b26f00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52ae4cd89164f883e8ec5d0df27b74d1f9701338,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43313cb01bdba99b1bba0a88b88d1530e136455e,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406483b3f0e05c1884415112e5291b95fece10b6,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420a2ac2e2a1ea5e835eb0135d64b38b83b9444b,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b220b18514479962ec874ce41c8a27afe99c566,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
054145d2c74f6fb6e0ec5bac225d397f2aa18d5e,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3dd36fa2900d3a9a2f336562313889281453778,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e7f0147540cffa297cc43d22e4efb9bd0d785ef,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ff19bbdb847003c03b343b218b68d91e33193fd,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646cc015574896266f4506f5a89e216a66f9ef95,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553c68bb775fd444187f6fcc0f5b69d5629a5a52,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ba0c54700c632adbc891e90b8a37d343e3a72d4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12d667fc3b1042f9b9c0ee7a894a9d03c397df80,0,0,0,0,0,0,2,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9467cd4b3a83f1dbfcaa01db39765248ae7c72f6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0eb9490f0f5a933a723b02f83d68e4e404a2ab43,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2b2cbd825ba5c91ef5658c588a01c04625ff674,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fc7c308f508a86e28694af77d7a546d7eb26a42,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0bea00b6b48ab9618ef88efa442c70ff96f83e40,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b6f691f4c11f10e3c4183d054278645dcabf0945,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713d3c5d5961c7e1d457acb34344e4e462b3e4c4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1341a5245d6821006901a5839ee32192129718b,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6c42ad7417012c749606c6468a89393570d618d,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66d153ab5a9f56f131aad7dac3db3ec117504272,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412e4b74a48a0459266a2e4d3ac8e60117a9f8e3,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4106ea1a6b0bc2e93826259be8edeeb7e5bfd7a7,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77a360faadb43cd60f14126311d57666c082777e,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76df2f497abfe83e99e62413ea1c81c5c573dee5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f21a40d945797e37230f18168a8b1e1fda04dd66,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30b836abb61cfa0f6c9f8189955901907890bf9a,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fd4c73a359052429a5522186cb9edbad0d6f8803,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e633dbd6c8c03e420322cf1a3c139438baf5d5e,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
