"","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"b01206a5c3894a926e2167b0766297f098896c5f","   9319","Osphranter robustus","species",NA,"Metazoa","Chordata","Mammalia","Diprotodontia","Macropodidae","Osphranter","Osphranter robustus"
"9cbe9776d7d1838f1adcc215a39365c34a8625e5","      1","root","no rank","1.0000","","","","","","",""
"311dc383535518bf3e6f854961ac2d777cc957f9","  13245","Regulus satrapa","species",NA,"Metazoa","Chordata","Aves","Passeriformes","Sylviidae","Regulus","Regulus satrapa"
"2b1ec1d5d174ca843ca0204c4278026685733793","   9881","Odocoileinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Artiodactyla","Cervidae","",""
"5dc629e55485a72eb5bf46bb6348dc9d617355f1","      1","root","no rank","1.0000","","","","","","",""
"5d033a6112f231fd3f8991741e0f04f193517321"," 400782","Parulidae","family","1.0000","Metazoa","Chordata","Aves","Passeriformes","Parulidae","",""
"811386408228b1a3ecb09a8ca20a8e1fa0079733","  33213","Bilateria","clade",NA,"Metazoa","","","","","",""
"8b376473d90c35aeeb560579b333dafb7c3383e8","  33213","Bilateria","clade",NA,"Metazoa","","","","","",""
"0363cf7845c83893bf60aec12c10c339dcb8917b","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"542dd18ca3e3ace5abe1627c741ecaf6fffcb4af","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"718e4496abb042983be42da7ec4f981a95e3cac4","   8825","Neognathae","infraclass","0.9991","Metazoa","Chordata","Aves","","","",""
"afb6e29d578074f7a4ffe420bed62b2babbaa2c1","  38609","Diprotodontia","order","0.9996","Metazoa","Chordata","Mammalia","Diprotodontia","","",""
"e8afa24a0782e8cd1c0f4eb2c8ed68010f28afbf","      1","root","no rank","1.0000","","","","","","",""
"87e96192fa61ed4b6a7deb0a40359c6cb1af8be9","      1","root","no rank","1.0000","","","","","","",""
"e162bb136754115e1be09abeb780b997b7425623","      1","root","no rank","1.0000","","","","","","",""
"da92458afa7fff63e2828b790aae4d92fc8dda96","      1","root","no rank","1.0000","","","","","","",""
"dd28e16bf1e48a6808059b3cc5e6c3e8fd917dc0","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"b58374d8618538313e00e15d8290f4c594d71fda","      1","root","no rank","1.0000","","","","","","",""
"44371723ba75af5fce2c8ba0e3b35b828bc69d18","   9611","Canis","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis",""
"3bc98c2fc6c2bac1037fbc2452824d9524bff3ed"," 126287","Didelphinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"2cfff9ce7e2ea0339b4273bb3e699ff610799cc6","  33213","Bilateria","clade",NA,"Metazoa","","","","","",""
"48f0cf544ed69b0796edc60af504f607a6c6dce3","      1","root","no rank","1.0000","","","","","","",""
"3eaad0dc9d26c11f290f986b90f49efd74602b29","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"7cb1f8f9f7d2179d9283ea8595c40a3a1936b63b","   9881","Odocoileinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Artiodactyla","Cervidae","",""
"9e4fc567503b99e7b4fe2492eb6176cc07da4084","      1","root","no rank","1.0000","","","","","","",""
"4b53f34ca90c4fbdac6e70f83a13d577b8f8fd95","      1","root","no rank","1.0000","","","","","","",""
"7def7d888973785b2a1eee3990e97f86621a4bf1","      1","root","no rank","1.0000","","","","","","",""
"e34ca00caa3ab4bd953847bdb67f805d84628240","      1","root","no rank","1.0000","","","","","","",""
"ed4d221f384763307ec5b4b7abb95902ba038b19","   9126","Passeriformes","order","0.9596","Metazoa","Chordata","Aves","Passeriformes","","",""
"8f245a5fcfe5252eea70aac8f2c00521692d4b94","      1","root","no rank","1.0000","","","","","","",""
"c759355dee9f9aa45a12f5cef4b9c304711eb9d4","   9989","Rodentia","order","1.0000","Metazoa","Chordata","Mammalia","Rodentia","","",""
"1a048a3ebd5a73e938263b67011245ec212d0a20","   9913","Bos taurus","species",NA,"Metazoa","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","Bos taurus"
"db3d93ddc149457cdb901f99dedf2851d18bce50","      1","root","no rank","1.0000","","","","","","",""
"68555c3d5ffd7dbdae3901cba5230626de7bf52f","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"2651113fa19685a6d0caf1047667ab0bddb474eb","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"d9e3e68f44741842aaf85cbe8a7e42fbf3b7b16d","      1","root","no rank","1.0000","","","","","","",""
"2bde1baa06baad8922b095b4fdcd3ca86565e8e5","      1","root","no rank","1.0000","","","","","","",""
"624fbb8304044ddee6bf9d39c987a978e941e548"," 126287","Didelphinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"12a8b6076ba2a5fd7d011d6d6d7abecfa6151b6e","1437010","Boreoeutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"7d938b93e1f6a1cd8b12fdac2b2672fad00b3080","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"c9fbdb4b85b09a526a58952bc9b9ef69aaf50d9b","      1","root","no rank","1.0000","","","","","","",""
"104a716f69e7d542afdd9f98654efed494b77577","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"4f63b98f1deeca6ecac02c2b114d7b693f1f27db","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"bde0a36ff49e87d39c43d3be74a128fa970ebe9f","      1","root","no rank","1.0000","","","","","","",""
"4426db5235a01eff13fbd3ae179dabba84fd198d","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"8666594c9b89581d4555a71005023432e9abe1b2"," 337687","Muroidea","clade","1.0000","Metazoa","Chordata","Mammalia","Rodentia","","",""
"5d599e4d35d5fbf6e119745d3d0c4ed65fc32b6c"," 175121","Passeroidea","superfamily","1.0000","Metazoa","Chordata","Aves","Passeriformes","","",""
"139ff38d8eb60547dba8a13573cc4d1939382544","  28725","Corvidae","family","0.9806","Metazoa","Chordata","Aves","Passeriformes","Corvidae","",""
"050cc2e9572ad563ccdcd8e64a6d01d1edf6c248","      1","root","no rank","1.0000","","","","","","",""
"5db107220f523f371fd9732ee6749db2e5867ee6","      1","root","no rank","1.0000","","","","","","",""
"63e1d9991c3f36df15d32e441d2dd78a1cb43340","      1","root","no rank","1.0000","","","","","","",""
"3144807e9bbd9e36e21746e94494c6ed39dd47c9"," 504568","Salmoninae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"c5096108c306c4feda0e54dde259d212245b2d5a"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"214a1d0e36e3d7f9b03be6482ca4fd524d19125d"," 337687","Muroidea","clade","1.0000","Metazoa","Chordata","Mammalia","Rodentia","","",""
"332b3ac1e757452d035e84c1d4324dbece37a133","      1","root","no rank","1.0000","","","","","","",""
"615a3f53cc7f27926da4b3e199ea93244ef2f96c","   9126","Passeriformes","order",NA,"Metazoa","Chordata","Aves","Passeriformes","","",""
"249878b51d6ee24f9ba20b7f3f9a3d2797121163","      1","root","no rank","1.0000","","","","","","",""
"301592d072a4fc7a7394f706da81c573cf45ee2e","      1","root","no rank","1.0000","","","","","","",""
"6130d4c9a1f7f972bc42133727753052ac151e8a","   9126","Passeriformes","order","0.9596","Metazoa","Chordata","Aves","Passeriformes","","",""
"892ce80fd8449dd095d49780f07ad1abbb7e5ddf","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"54141231e62c9e044bbe92e8e95782e263ddf3d1","      1","root","no rank","1.0000","","","","","","",""
"446af984a6181c35ae70086597fdb60e647afde7","   8016","Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"684b3c19084a2aeb026902670930b386795ebc05","      1","root","no rank","1.0000","","","","","","",""
"6cd9eb693963e3f2a21d9b6ab4cb46e2fb4af51e","      1","root","no rank","1.0000","","","","","","",""
"1ef84f8e308b1d071a85557023d843f313986e90","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"b865750f871db450b10863407c4b17d641fe2867"," 337687","Muroidea","clade","1.0000","Metazoa","Chordata","Mammalia","Rodentia","","",""
"fc6ee11d11445b305b9690989b7ced309a9b2fb7","      1","root","no rank","1.0000","","","","","","",""
"1bf2be98703936e6f2ce2788acde78765edcd82f","      1","root","no rank","1.0000","","","","","","",""
"1e5226e1da4fa094a10afc9f7e75372a32c90f10","      1","root","no rank","1.0000","","","","","","",""
"dc3a91a19f65ee0fd854dcf51ed90714a16aac39","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"364ae5aa6197d707905445e811d76b78e6c63d61","      1","root","no rank","1.0000","","","","","","",""
"b15dcb40899e560a737670c613b0a9102f9454d7","      1","root","no rank","1.0000","","","","","","",""
"ece7680bced1187e2f1e097e3d5653f0628b42bb","      1","root","no rank","1.0000","","","","","","",""
"dc78ea7000749cdaa33f9199c52df6f0f90be099","   9126","Passeriformes","order","0.9012","Metazoa","Chordata","Aves","Passeriformes","","",""
"950bc43a57f34c91ab8b1f0d999f2b0f59b5243c"," 126287","Didelphinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Didelphimorphia","Didelphidae","",""
"9f39deb09824da37883c93c51257d5868aee479f","      1","root","no rank","1.0000","","","","","","",""
"05ed5667b5a0c237085b502a5d9ed6ec8800eb16","      1","root","no rank","1.0000","","","","","","",""
"6e0998c9e83ed32b4c127dd43bc20c29aec52166","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"811b89b5b1cd455399aac1f1ce90addaa481ed04","   9133","Fringillidae","family",NA,"Metazoa","Chordata","Aves","Passeriformes","Fringillidae","",""
"a611500e4a123b1f044bb8d5acdd9f2b557f27d8","      1","root","no rank","1.0000","","","","","","",""
"75e73e13ea568bb911b99e63cc8a634d76007bff","   8112","Percoidei","suborder","1.0000","Metazoa","Chordata","Actinopteri","Perciformes","","",""
"df4d3fc027677120cea8598ffba2bffd7d806c15","      1","root","no rank","1.0000","","","","","","",""
"35bfb6f133c52b639e6d4d74cbef2458c3534c5d","      1","root","no rank","1.0000","","","","","","",""
"3a96fca5f71b4adae420d52543fb3764a449970d","      1","root","no rank","1.0000","","","","","","",""
"94bb478e5e71ec60861e4942c3584d23b39b33e8","      1","root","no rank","1.0000","","","","","","",""
"de1b0fa5bf4731ad0304175bb17eaf4e747ba2fa","      1","root","no rank","1.0000","","","","","","",""
"04e53c48b04b3746293f00ec85c7a84e5d6319c2","      1","root","no rank","1.0000","","","","","","",""
"c3dfdb6d91cc3500a3a7814dd07c6f7b73d62ad9","      1","root","no rank","1.0000","","","","","","",""
"158c0f533a8902ffdd64408176c574465e193ce1","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"f16837dc705550a5b62ada3e46d1f5309ed36525","      1","root","no rank","1.0000","","","","","","",""
"6989436792ba065c4821ebed2d6fc5ea2536c58a","   9608","Canidae","family","1.0000","Metazoa","Chordata","Mammalia","Carnivora","Canidae","",""
"97a1f51c0af972b3105837d46a3ddee698469d11","      1","root","no rank","1.0000","","","","","","",""
"0218266dbe9e6aa2986987ac11beb17d14633d45"," 337752","Sciurini","tribe","1.0000","Metazoa","Chordata","Mammalia","Rodentia","Sciuridae","",""
"854e8bb41726c5d548c8b4fc7af83d1ad21377dd","      1","root","no rank","1.0000","","","","","","",""
"71de34b4ef8a82b96177d1769cc89de71a957055","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"09dafb63415f1346eb1e9849deb2d1dcaa1b6f08","      1","root","no rank","1.0000","","","","","","",""
"ca60bd1722f00958611e90ce9aee7ff86c790a80"," 504568","Salmoninae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"e4405484c2c79b4f6328ebab109af77c9b6ddec1","      1","root","no rank","1.0000","","","","","","",""
"470f7cb5851f4e93e60318bb3ca52cec11afef47","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"b903c230307ae3f11745f6ef756e641403294ae8","      1","root","no rank","1.0000","","","","","","",""
"1d32e72f3897e99d4e2a4466759afd8a7a47c127","      1","root","no rank","1.0000","","","","","","",""
"978773a3d8705cba810cff57cd17f4a81ccc5ee2","      1","root","no rank","1.0000","","","","","","",""
"5d97501136b6ac70e37b2d272a5420914cf9e8c4","      1","root","no rank","1.0000","","","","","","",""
"305b2f394cebb0a84e4f16990126470c3e484534","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"ca3b3199f7c1674bf102873870c05aa367f1d133","      1","root","no rank","1.0000","","","","","","",""
"b73d2ac1b127193a0c3afa1993d41dcb176fe62a","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"8a8ae34abec81aa0d593cd14a474043c1a7b42c9"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"f5576e561bc3840c46a664d2f0e4a7ba13dad963","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"ad36c8896b0086619c89212729e30e78b8c7ee4d","      1","root","no rank","1.0000","","","","","","",""
"a6d4e9f15b1e754c9c11ec8edee164e5eb0c343e","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"a36b86d0de494dbb296374c30378b851460b6f3a","  32523","Tetrapoda","clade","1.0000","Metazoa","Chordata","","","","",""
"de587b34dbbbb8e7d7842ab6b95061f32f33d941"," 337687","Muroidea","clade","1.0000","Metazoa","Chordata","Mammalia","Rodentia","","",""
"f8808479caf6f60dc18d92dfaafb42b36156a20a","      1","root","no rank","1.0000","","","","","","",""
"d1dbb68f9ff3177058078a66f5b020020de32cd2","      1","root","no rank","1.0000","","","","","","",""
"6d87dd4121d434574301e717325358ece8ea0863","      1","root","no rank","1.0000","","","","","","",""
"7430540c165c02777e5c7dddb5b163c733579c97","  38609","Diprotodontia","order","0.9986","Metazoa","Chordata","Mammalia","Diprotodontia","","",""
"ba3d4a77eb6d441353e633ce5fb70c9ea208d7a5","  39087","Arvicolinae","subfamily","1.0000","Metazoa","Chordata","Mammalia","Rodentia","Cricetidae","",""
"bb267040d4dfa2d3b2e259a638e27d243094eb46","      1","root","no rank","1.0000","","","","","","",""
"c227859edf1f2f735907e49c12fbadba4079f5b6"," 337687","Muroidea","clade","1.0000","Metazoa","Chordata","Mammalia","Rodentia","","",""
"994cd0e0e3bd3b5843512af08558d9884b40d894","      1","root","no rank","1.0000","","","","","","",""
"425b665089d7b198b5d830dcbc78fef6b3d71859","   9653","Procyon","genus","1.0000","Metazoa","Chordata","Mammalia","Carnivora","Procyonidae","Procyon",""
"0182f4586a201b512228a8e021616a615ce13e80","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"a73a59c7caf7ee20c0eba115415daa51f5b81e95","      1","root","no rank","1.0000","","","","","","",""
"469616fa917adf90ca6320f0c9a5d7abd2023a52","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"5b26baf2660f009f19b5aaf684b7dfa227e0f0de","      1","root","no rank","1.0000","","","","","","",""
"ec50a1bf79d9f0bbca881b5aea51a3d134cb9f52","      1","root","no rank","1.0000","","","","","","",""
"07b1d52be67137ba8b46b93ecb8b9514e69c9579","   9653","Procyon","genus","1.0000","Metazoa","Chordata","Mammalia","Carnivora","Procyonidae","Procyon",""
"ab176bfacf33fb46f2588f7f6458fa5712a0f8d6","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"461e1d95202c4ac8a1b4907dcc2e82ba8c2f8608","   9611","Canis","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis",""
"0c449ae7258f77ff3cdf908dbc6ebbb3036a56e8","      1","root","no rank","1.0000","","","","","","",""
"4745210e99a4d670af1deb41a6941e243d7547a8","  32523","Tetrapoda","clade","1.0000","Metazoa","Chordata","","","","",""
"ff5ec2f9039cdd6705d2fdc0feaa26636c4e86bf","      1","root","no rank","1.0000","","","","","","",""
"c99994322bb59dd2abb8811c6200d435e40a802f","      1","root","no rank","1.0000","","","","","","",""
"3efaf9264c622aa69a6e16b9ae54878453da0357","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"7eb648e49242864ecbe3cea72a0b3abff6a5b81f","      1","root","no rank","1.0000","","","","","","",""
"061386b9c5750cbde565912b86f4fe0f075da5f0","      1","root","no rank","1.0000","","","","","","",""
"fe739f8d050d60e1dd0555c122fd9519ef58aaa4","      1","root","no rank","1.0000","","","","","","",""
"0a66e6c21612ce0ab89fde4ce94eeac6966c54ac"," 337752","Sciurini","tribe","1.0000","Metazoa","Chordata","Mammalia","Rodentia","Sciuridae","",""
"3c4e754a97efa108e6feec65c0c355365d44d9da","  33213","Bilateria","clade","1.0000","Metazoa","","","","","",""
"729de283a62124c4f1f3a069ff9ceb6f6a079413"," 504568","Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"3e49e9c07d24693646a88eb49764795f20c5f2c0","      1","root","no rank","1.0000","","","","","","",""
"82cd5137b47404d30be56a562b85bc7f303c27ea","  69292","Gasterosteus","genus","1.0000","Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus",""
"6d724a2e6674d357fba48a470dc80bed8b674ee9","      1","root","no rank","1.0000","","","","","","",""
"16b5888b407acdf3478c3e8389015eede6fb2b70","   8830","Anatidae","family","0.9962","Metazoa","Chordata","Aves","Anseriformes","Anatidae","",""
"861ddd7356d90f6a0227d8dfe6170720255f8903","      1","root","no rank","1.0000","","","","","","",""
"0e703ba56d33f1e7da9cb00ae366d0543712ebc7","      1","root","no rank","1.0000","","","","","","",""
"9cd707dc781aa1c7ca9399a193ae82b5f0e05102","      1","root","no rank","1.0000","","","","","","",""
"cc82b442bccf169da82706efdfae56e38f529cd8","      1","root","no rank","1.0000","","","","","","",""
"9203b0ce66faf56ce0ee4970057b7d0bd4178673","      1","root","no rank","1.0000","","","","","","",""
"a682f23c87912208d1970645e2e32c389b6138ab","      1","root","no rank","1.0000","","","","","","",""
"125ab20071d63b66931b41dfb5feb8b9f8fcfa6f","      1","root","no rank","1.0000","","","","","","",""
"2728b93e3eaf14f8e85f117698d3d1743dce435e","      1","root","no rank","1.0000","","","","","","",""
"034bb4a8d095515c5fa3661e10d121c958bc0c44","      1","root","no rank","1.0000","","","","","","",""
"7b6b0220d2f75316ee0520a733bfacb7c2bc996a","      1","root","no rank","1.0000","","","","","","",""
"f53c0268906f5a28f163439cc5235a9f5eca5af3","      1","root","no rank","1.0000","","","","","","",""
"195cc1c7f2dd895425c1f7872e3ed4dfe4256c0f","   9126","Passeriformes","order","0.9599","Metazoa","Chordata","Aves","Passeriformes","","",""
"71dc8d81812fe61467bd0cbf710debd3b0e5537c","      1","root","no rank","1.0000","","","","","","",""
"d897240caef5b3f6e7727346c0ab1cc8b8736b32","      1","root","no rank","1.0000","","","","","","",""
"0d13ead8e9541d4da77ae562b917bc7df2ac5871","      1","root","no rank","1.0000","","","","","","",""
"63943084fb18a9ff02bbb4484d0401790edd84c8","      1","root","no rank","1.0000","","","","","","",""
"5200bc03d33b5129f8b871fbd3f202cd54bebd76","      1","root","no rank","1.0000","","","","","","",""
"0f13f9ee2dba89826d5d7959caaecf451d85c93c","      1","root","no rank","1.0000","","","","","","",""
"25dbe1081fc1471c6c7c1a776d579abad03aa52f","      1","root","no rank","1.0000","","","","","","",""
"c076566da4418e9fd10409587cb9a0d8e51fe2db","   9611","Canis","genus",NA,"Metazoa","Chordata","Mammalia","Carnivora","Canidae","Canis",""
"de24862b71eed12e141ff57cf67608476410284a","      1","root","no rank","1.0000","","","","","","",""
"17f4968b66e7130ede9d9f96be90f78dbba8337e","      1","root","no rank","1.0000","","","","","","",""
"48f301028c360fbfd7289b08ba09b175fa526357","      1","root","no rank","1.0000","","","","","","",""
"8abf318be5eb6e4ae08552908003ecf4018f35fd","      1","root","no rank","1.0000","","","","","","",""
"b2dc09e508539aaf830e19ead443d458b499a7f7","      1","root","no rank","1.0000","","","","","","",""
"f89061c8852671127f3503aebcf7095032b639ad","   9126","Passeriformes","order","0.9965","Metazoa","Chordata","Aves","Passeriformes","","",""
"26f120b2e9925a11901befe0ebc02d44cfbfbf6b","      1","root","no rank","1.0000","","","","","","",""
"c4f2967585cbcc006bf49d0851593772dcae17a4"," 504568","Salmoninae","subfamily","1.0000","Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"7ec6ae8d3cddb9a7f5a98ccc60746b350520b354","   9987","Sylvilagus","genus","0.9990","Metazoa","Chordata","Mammalia","Lagomorpha","Leporidae","Sylvilagus",""
"e7cbb2ad02ec3476f6032a33361301d36539c676","      1","root","no rank","1.0000","","","","","","",""
"33ba2c7ecafa35a2826954805110a114eae54002","      1","root","no rank","1.0000","","","","","","",""
"bf0f73c894605ce8c5b633558c914da0aeaf72df","   9347","Eutheria","clade","1.0000","Metazoa","Chordata","Mammalia","","","",""
"de55dc8cfc5618565da4bdba8a83587d47b9e16a","      1","root","no rank","1.0000","","","","","","",""
"dd2177a5c7c6453f5903e9c0bc16c88923131285","      1","root","no rank","1.0000","","","","","","",""
"07e8d10d5d5c16136cbaf6c17e52cda818235b1e","      1","root","no rank","1.0000","","","","","","",""
"80b48122ec86fc0054f144d85fb5151350ec9dcd"," 379583","Feliformia","suborder","1.0000","Metazoa","Chordata","Mammalia","Carnivora","","",""
"55b5f2eae70e28c97b898b9d04967a9d7f994a38","      1","root","no rank","1.0000","","","","","","",""
"b18e0d7e1fe5a7e13a2a25692f1348e5e9b45020","      1","root","no rank","1.0000","","","","","","",""
"625056e2a012cc9f0a7dee786f4bb32d5c41b889","      1","root","no rank","1.0000","","","","","","",""
"69945a965b607bbcde8a01f8300e4edafab8dd2e","      1","root","no rank","1.0000","","","","","","",""
"45bac13533d34dfb96842ca2309583f927776ea0","      1","root","no rank","1.0000","","","","","","",""
"19ddb5ceef0dc2e1b723ce803c179231061e7447","      1","root","no rank","1.0000","","","","","","",""
"2c3826cc61e3a0a0bd977888551b19b77a34b9e9","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"484cd19d609b852a8c88a31f26922b9c57fffaaf","   9347","Eutheria","clade","0.9990","Metazoa","Chordata","Mammalia","","","",""
"b0ab86cbb8c40b6a4a17d209dca6adf7d4029b04","      1","root","no rank","1.0000","","","","","","",""
"e838a330f151c3f41fa23e02ed6cd82212b63efd","      1","root","no rank","1.0000","","","","","","",""
"1c750e6acf7f257b38dd658fb72d1db65d5ad259","   8830","Anatidae","family","0.9640","Metazoa","Chordata","Aves","Anseriformes","Anatidae","",""
"80dc7160e3e05ec077d2b67b0fd693b9ea0d91ba","      1","root","no rank","1.0000","","","","","","",""
"4c4cadb3f1fafa13ec11496a474b2a8e8983c78a","      1","root","no rank","1.0000","","","","","","",""
"5a041ed87839be969523d12ccbab473b12055ae7","      1","root","no rank","1.0000","","","","","","",""
"77aa602260a551ea9e692d04ddb3e2e4643c687d","      1","root","no rank","1.0000","","","","","","",""
"0028a78795bae09e2afb3646f7dd703d01fd240f","   9126","Passeriformes","order","0.9922","Metazoa","Chordata","Aves","Passeriformes","","",""
"90d0948f44b6f1bc428719a31a1c1ca4b3d32703","   8295","Ambystoma","genus","1.0000","Metazoa","Chordata","Amphibia","Caudata","Ambystomatidae","Ambystoma",""
"136967cb1c70e7e7ea2689937bc225488734af38","   9347","Eutheria","clade","0.9986","Metazoa","Chordata","Mammalia","","","",""
"e5052689272d6770cbd404fe06b3b4895dd0cc3f","      1","root","no rank","1.0000","","","","","","",""
"fd081b0661faf5a511c7efce1b065e3671fb2f04","      1","root","no rank","1.0000","","","","","","",""
"c457d935b759cf4296cb01f65b5296a51b196a4f","      1","root","no rank","1.0000","","","","","","",""
"af54826ba2dbff2c8656f367a382db863f6efde9","      1","root","no rank","1.0000","","","","","","",""
"3d1941d67d31514acb28d9199f0c1dfb7872c538","1526411","Mareca","genus",NA,"Metazoa","Chordata","Aves","Anseriformes","Anatidae","Mareca",""
"0a90996c3a7b940529d222f1f7eb40188ff5d2b1","      1","root","no rank","1.0000","","","","","","",""
"040af261fe184ef122ea83e6c2eb821af7e6d58b","      1","root","no rank","1.0000","","","","","","",""
"d031282d3141d16b4b90053e355ea80cb07ac33b","      1","root","no rank","1.0000","","","","","","",""
"3c4611ad2f610a54e63a2b3812af6dace9e62dc6","      1","root","no rank","1.0000","","","","","","",""
"600c3ffc12a39542606a5575eae4598e32b7a7ef","   9220","Picidae","family","1.0000","Metazoa","Chordata","Aves","Piciformes","Picidae","",""
"70305d4bc13c44db241e531ba353917ddf794679","      1","root","no rank","1.0000","","","","","","",""
"850720ecdfd4a86f008cf59059b0dd135dae1b59","      1","root","no rank","1.0000","","","","","","",""
"af28e10e5abee11c7cf2cbc4d17f1701e0308883","  32523","Tetrapoda","clade","1.0000","Metazoa","Chordata","","","","",""
"231893358a8ba7adb4fef06c635d782ef2d6d5e0","   9347","Eutheria","clade","0.9991","Metazoa","Chordata","Mammalia","","","",""
"81f34dec7afa0d1e3ba6257394ecc69392dbf9fe","      1","root","no rank","1.0000","","","","","","",""
"9dbbed8a5ada25a72d7855f9489c8feeb65febef","      1","root","no rank","1.0000","","","","","","",""
"09ae41715719e78df240276e8e9a831a0b414d13","      1","root","no rank","1.0000","","","","","","",""
"93e5ab951e90c6a1d8f8c9af365ab4eb525ddf3e","      1","root","no rank","1.0000","","","","","","",""
"4ef9f1a7c5fd4509598a75acb0e6748ed35c44c4","      1","root","no rank","1.0000","","","","","","",""
"d8d38cebf6a630b8d8712448fdb10d9b456668af","      1","root","no rank","1.0000","","","","","","",""
"bb651563261ab0aa78f06eccbd77d0be9e24f768","      1","root","no rank","1.0000","","","","","","",""
"7f6142a7238fdf876f39d5fc511501974deecc02","      1","root","no rank","1.0000","","","","","","",""
"80a110064b17d3fa8df9a8111c5823902b4fbc89","      1","root","no rank","1.0000","","","","","","",""
"92bc25aa338be1924cd463d35f2668b9f17a7708","      1","root","no rank","1.0000","","","","","","",""
"fb43ffcab1d9ea65cb610212835c64bb0508eef3","      1","root","no rank","1.0000","","","","","","",""
"e4a9bd444f2643b27929d7baa717bd2923d039e8","      1","root","no rank","1.0000","","","","","","",""
"03a1c22da04837b628c080005fe8f9e5491e9f70","      1","root","no rank","1.0000","","","","","","",""
"714132f04e82fc9e75741d0e38fd5cd2dd174a32","      1","root","no rank","1.0000","","","","","","",""
"2a2344e89cb58f2d725544d72e14def87025d03c","      1","root","no rank","1.0000","","","","","","",""
"d02a85eb28cda8d4bde784f4c66976bc596fbaf4","      1","root","no rank","1.0000","","","","","","",""
"4bd34ab0de8e4663d1b37a400521752e582e7e54","   9605","Homo","genus",NA,"Metazoa","Chordata","Mammalia","Primates","Hominidae","Homo",""
"3d158652c7b6c6bacc32a82e60860ecf6afc1cb8","      1","root","no rank","1.0000","","","","","","",""
"98393a8bc5dc5153bda0e683d935041d685147b4","      1","root","no rank","1.0000","","","","","","",""
