"","NGN0302","NGN0303","NGN0304","NGN0305","NGN0306","NGN0307","NGN0308","NGN0309","NGN0310","NGN0311","NGN0312","NGN0313","NGN0314","NGN0315","NGN0316","NGN0317","NGN0318","NGN0319","NGN0320","NGN0321","NGN0322","NGN0323","NGN0324","NGN0325","NGN0326","NGN0327","NGN0328","NGN0329","NGN0330","NGN0331","NGN0332","NGN0333","NGN0334","NGN0335","NGN0336","NGN0337","NGN0338","NGN0339"
"3e43d06e8ef8b85a11930def0bf299ef9d042df9",0,0,41,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a67f347b20358581bf4a84a54d1f12ab0ee7f8d0",0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52f44083fbdae5bb851431d3bba4f108fb66067d",0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ec3e1cfaa88818fba8e50bf68e114b6c37f7b1ac",0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bd823a6ac6637eec7ebaef42dcb0a2cf572bd881",0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dd55d119378435333140d9f7895414ba9ffedc5c",0,0,43,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540f9e997c049e5b35a53e624a8a5e057c3991bd",0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e51a407e04f6d5a8345a5107746eed1f86931ef7",0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664a9a56d9359860c813db7cc5d1eab343baec56",0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f0971af0ae98376f73992d9d0f607e1b7c917108",0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13539de76a2a6f639230be651ebd1489602d23d5",0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d1aaadb75e082f00fa6f3671700892c5802149da",0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aa1142f02a8841697010184edee62c04702bf660",0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a15a0e84574d81f8be611d689ae944ce27a09594",0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a27b29ee54cd1983a9288235bc3ada6be22f6b97",0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13eaf0fd4d50b8eae144bcbaa31c70509893ab32",0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27ef92b3467c3fa7e13110d3aa009163ed760bb6",0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"749c98480c43fee3709476a56df3ac59bc3bc892",0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6ecc5df186ecedfa4f82517403c91d16adfe5c84",0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3e2dd66e41976e1f7f59d0a7ccce0a84e69ad589",0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c0fc3d52067e689f8afd2bdb36569d19cb4f27f0",0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"00603d5ab9a18773e382991cecc7a5e71af648d5",0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9feee9a918f35b9ca04a7b820b9158edd1d7defb",0,0,7,0,0,16,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1b9d92f4c0440ffa573af2df774bba503971c0f8",0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f1a119a7872ead20a77415114618bff56193982e",0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a1d073513387875893f07ad16ee8d6603c168ee2",0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0647e2f06ad65420c81a941da764b088c3e9f9c3",0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2cc7c646016bae693771870dab3e038488b93e5b",0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e1db849104071120d0be621ab412641f2ea0a2e5",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"a398c07c2e5473004fa2deda40f58f36ea2b5ef0",0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321fbd246640a137e522861dd3bfc12a2a881f71",0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eadbcfba849705333bbf2638f56b16559fcc83a2",0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e1caf2b229919f0f0f99a63481a2a42d6f5f4202",0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e2e5ebce8c77a639608e42ff8a9b5d412929d52c",0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97a8a8e8c695668c912868c05069dbc1e29ace4f",0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f25e231d806df1a9bdc08f1aa619ec17a23623bd",0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a422f926d251f3df0c9ad6b475442560fe4f23d",0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3d436e73955e946dad586f992fbc9adbc0b2a76e",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1d9c15fbb9aa4419956b2668456485a2b53394b3",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04a932be68e165326458b39217a6fb084cf76627",0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61fd092f788f587fea9a7f44467cff76df83c530",0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b63ab8597b70cfa9313cded3e78b52188224a2a8",0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3a637adbe906cb3751eb89e274af236ce2877005",0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75ba63c911013f3c06837c87deb1d32ef4a3d39d",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc1949e42dc407589031ff0a9668e60369518a4f",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"868118667cbbd939c5b9d68da8289d3071e7d6c9",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690b94b0b69437b2dbe436f08da0be948059ef14",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323a387210faae99793853dd97fa8d85ff585f94",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125a4d84fb9039f1e7bf817f7eacf5622eefbeea",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76638de533be2a9a2804b4d9ad0e059570478a64",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9df58eb7ce240a9e265cb4f38818b1e581218655",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7836f735b5f9d1bb55c1c1413a38ec67d6f1e5ba",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a319f00c9f0219f31b63356431117b9426184e87",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31c6a769665737d3bfd41c07a6b9acfadbe6c686",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7cc28a0c2e6acdb7b57d25c7561f261a1a491cf7",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c28d7ac5b9fb27ba4bfe0ee6363e404d49029a75",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f60d0635d4151fecb115924b16be89ee7f2390f",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a58eaed50dc166677235a01d8c07c84763c28229",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2a75465a9474db3b4478d959aba45d8b5f9e0f33",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d6f69979e2e7c50e468fdb7a4ad00eb8296b8bf9",0,0,0,28,0,0,0,0,0,0,35,0,0,365,0,147,3934,0,7,16,0,0,12,0,0,0,0,7,0,526,0,0,182,0,0,0,0,0
"49b916c007d3dbb75da7ceb655dd8cefb4e15ac4",0,0,0,5344,0,0,6954,0,0,0,0,0,0,0,0,0,0,9585,21130,20884,27105,0,0,0,0,0,0,0,0,3440,2581,2075,4175,0,0,0,0,0
"091608e9343c9f2c79ff64e3fcfbcdfbce8653bc",0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,1202,0,0,0,0,0,0,0,0,0,36999,0,0,0,0,0,0,0,0,0
"a56843c86d60d4423f69f4836868d31ea7eadf22",0,0,0,3710,0,0,200,0,0,0,0,0,0,0,0,0,0,3503,3024,2182,1196,90,0,0,173,0,0,0,1067,25905,18423,0,0,0,0,0,0,0
"f5eff4f6cfa27ce87100f93e7674f050a7e2fdbd",0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0
"e330f6d1a7768b21c34c1d9d6814f5b48c87b05a",0,0,0,930,0,0,5744,0,0,0,0,0,0,0,0,0,0,5526,11346,7039,17965,0,0,0,0,0,0,0,0,0,0,1612,0,0,0,0,0,0
"de42666eb0e70e73c99b1061e5e4bfe4477204b5",0,0,0,222,0,0,367,0,588,0,0,0,0,0,0,0,0,2956,3390,7325,5884,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cf62a26ab8c1b5312a68133cb90988e0b24ee387",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406aec86258ef8821827fb46e2447a9aa2885cec",0,0,0,2562,0,0,4100,0,0,0,0,0,0,0,0,0,0,1108,66,5021,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63a7d0273f9bdd41fc062c411d5c529730a67ff1",0,0,0,3,0,0,0,0,0,0,40,2,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"b2adee11d0798c70d512e9c4a4ec72cf72fdab7a",0,0,0,1000,891,36,155,217,0,0,0,0,595,0,0,470,295,114,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ed6e1448c045fb5baaa6842d6fa9fbe45fe3925a",0,0,0,53,100,955,29,0,0,0,0,0,0,0,0,172,766,0,0,5,15,0,0,0,0,0,0,0,0,26,9,232,0,0,0,0,0,0
"fe1d81cc730607cf7bc6ba987f232e09b92839e1",0,0,0,98,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,411,10,0,0,0,0,0,0,0,0,176,0,217,319,0,0,0,0,0
"070f69a04d196cc140da15faa6de4a7dd7d0c590",0,0,0,59,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aeef90d9e99a45da1b57e61c1977a4566c19da06",0,0,0,407,0,0,559,0,0,0,0,0,0,0,0,0,0,9,0,145,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1b43dfd35d165b94f4b843c9bfa422ed8c848601",0,0,0,9,1056,0,0,0,0,0,13,0,0,0,0,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5f8c1b16377ffec63aa5b56d1d7849918b066775",0,0,0,23,0,180,59,0,0,0,0,5,60,266,0,0,0,0,0,69,14,0,0,12,0,0,0,0,0,87,39,103,118,0,0,0,0,0
"8ece1d063eec027737d93ff0034d0f41b2433824",0,0,0,11,0,0,0,0,0,0,0,54,86,0,693,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de1b0fa5bf4731ad0304175bb17eaf4e747ba2fa",0,0,0,133,729,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51652ca1ebd87a74e376e05c76e70bb372694e4a",0,0,0,21,0,116,42,0,0,0,0,0,0,0,0,16,42,42,0,15,0,0,22,0,30,0,0,0,0,0,69,229,179,0,0,0,0,0
"d788383388c26871dc45175275617f240ab900ed",0,0,0,18,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
"ab52c0e925ac23796dd84a254c2ce6cd20a0fbf1",0,0,0,40,0,0,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70381ab8527d8accf1296bca4cc2854330c1ab9b",0,0,0,63,0,0,24,0,82,0,0,0,0,0,0,92,0,133,28,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dc4eb804dfbe72c55e6b94aacd8640b6cec25907",0,0,0,81,0,0,72,0,0,0,0,0,71,0,0,35,0,0,0,0,57,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0
"3def5f533869b087d79d7b05153c6b4e55a25acc",0,0,0,28,0,0,0,0,0,0,0,0,0,203,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b1f3a67396c40a744dcd968c70dfbebb8751bb8f",0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93298549fd560bff0049be3b0d8e9871d052eb2f",0,0,0,24,0,0,0,0,0,0,0,117,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53fa4c2e1a9e52a473d008006046e1c7e5e41680",0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,10,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0
"102fba8ef6395bfb379e3c7e37d4b4237e0c13cb",0,0,0,16,0,0,44,0,0,0,0,0,0,0,0,0,0,92,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a88cab0dfbb3f2a1a959061063d6032db48739ff",0,0,0,19,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e3d2fad9cee615d4db845a1afc12aac186f8e80e",0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,10,117,0,0,0,0,0
"3fb271469c16a0263ae285a8bd995cb5cdf82390",0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eeebdbbc470456b373f5ee509a8116887aa210a8",0,0,0,72,0,0,105,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104ebfda00916562eac88dab5ac9594f028aaa41",0,0,0,58,0,0,22,0,0,0,0,0,0,0,0,0,0,5,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d978e0b81af728276f714777d4ea40459b5c0083",0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0
"36eca3a4725f318dd50d4b6dc514de5169850d5d",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,164,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7ff77789e67bbd9ffe108e1dd905798c5cab33b4",0,0,0,66,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f90335084467c8c8bf662de1e70d054e0439671",0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a817c0856a7406f32ea0bb397d2f230a49328e43",0,0,0,4,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,23,77,0,0,0,0,0
"953b52b1dcc8dad2b286183c2fd4bcf49b92cd28",0,0,0,12,0,0,54,0,0,0,0,40,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6584397abbb1a719da61222a58dbf154c541f9b7",0,0,0,25,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fcbe4bf66aebb71aa01be5f82e6ecf22bf150ea4",0,0,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,12,16,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4dc8cef7b52bfb26bbb61faa6cfe28675cb7af8d",0,0,0,77,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488df7f72926df2ab50a004973f70c52bdd68e6c",0,0,0,52,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d03bc683cf3aa10cf7b71f57dcd4ecf5ba874111",0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0
"a67021549b1ede2f38fede041f2a616e43f0b118",0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b18c767ca915fee123621cd037036f3c6f6099e0",0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5fb4e7c32a378776ebe6ce29bd98b18d38b2fff",0,0,0,55,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c1872d1ac139e0a63b98a082ba3fb5b5a32d176",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,15,0,0,12,0,0,0,0,0
"a5ae31e646db0bb89d0ef81b4dacaaada95696a0",0,0,0,10,0,0,0,0,0,0,0,0,21,0,0,12,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"deaf71e98e88cb3fabc7d9dfaf0b4ca277c3619c",0,0,0,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
"68d0a64c4ed698d83790ccbe6f117dea953986cc",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9160f23a31f7fe0d97616ec162a7bff8de4672ed",0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,12,0,0,0,0,0
"d309ced2971b446868521a77a19c297440c2b79d",0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ec5ede72fdaaed71f66b39fa1f9b303c03ccd923",0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3e5a178aa794d87635fdd8f9e33157caf9eb76ce",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2f656bf22363f2a53a91a9b5a238cfe56b2a2cc5",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d1d49061a2bb3ecf53808ce8787b90619b1dd5f9",0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"6a140efa3291f07baba0e1e6839e439d039b97ad",0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
"e330083ca3b40bd535c27f4094cc4da8f6a2964e",0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee56e1128cd0f62e875f59d885a72f21851ad38a",0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3f885aa7e5a1b506011094db7613ecc9e2f1517f",0,0,0,19,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7d44cced2f477cfdf3e399d18d132d02bb182e0d",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8e41acf2ea1a9d13ae89f16e31ee8c78757d91d7",0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e48d71b99851111fd5d62f0780acbf3487b94ee8",0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"df4329b0d24d00cbfc5d7d4097465f4e138d8003",0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cb3f54e66569fa4a958e6a3a5ce326a76a76b127",0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01c84f19e4d93e93262cd0ea97caeaa0c335781f",0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91bfb3166d8b56e0b68388af68ce147de5f0e05b",0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eac90f9a840fa7746508663dab0d139214003966",0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c32cd591a29bbdd19b770659f35ed011ae3126ff",0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7ed2b5f7e575554ac6f2f96c7bc5dcae371e6ef",0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
