"","Sample_name","Locus","nReads","NewHash"
"5350","COI.0421.1Prt.Up.1","COI2",4,"55d5f6b9277b6883d7c834e4b9384969d2e3794a"
"5351","COI.0421.1Prt.Up.1","COI2",4,"400a232643a2bc5d0078a09c7a8e1e9caf136dd0"
"5352","COI.0421.1Prt.Up.1","COI2",4,"ece3e8bad7d91e3c890f34b60bcaeac8c11ab640"
"5353","COI.0421.1Prt.Up.1","COI2",4,"263699b9866fa600c71e8fd38b7820116d4232e0"
"5354","COI.0421.1Prt.Up.1","COI2",4,"73115e3996b4b9f0516de49eee0dfa166994725d"
"5355","COI.0421.1Prt.Up.1","COI2",4,"fae49c793a9e66aebfa14bb89cb716619425a430"
"5356","COI.0421.1Prt.Up.1","COI2",4,"72cf8c8fc0f441d275ece74f3bd5ab83179b30bd"
"5357","COI.0421.1Prt.Up.1","COI2",4,"8a8047a950f69858a582c7bf9ac930f54f2dd759"
"5358","COI.0421.1Prt.Up.1","COI2",4,"10f0135f284a031b8805467b10589eddce53d801"
"5359","COI.0421.1Prt.Up.1","COI2",4,"a375acad43158a4c337fec9361acb1a9cdbff937"
"5360","COI.0421.1Prt.Up.1","COI2",4,"5a520ddfee2359fce21386bad481677fcb34bfc8"
"5361","COI.0421.1Prt.Up.1","COI2",4,"a947a7f8e4020da2e31dd9601a8e15e3a1855f87"
"5362","COI.0421.1Prt.Up.1","COI2",4,"9fbf3e7be8196ff31ba538223dbd5ac921fc465f"
"5363","COI.0421.1Prt.Up.1","COI2",4,"1f32072a50e28f8b330c5ffa36f640d66493a30b"
"5364","COI.0421.1Prt.Up.1","COI2",4,"c082f963113f0ddf27cd3c8c212826f86b712757"
"5365","COI.0421.1Prt.Up.1","COI2",4,"9a6d6d8fbe971832066e762ee1b86758cc203e06"
"5366","COI.0421.1Prt.Up.1","COI2",4,"c84b8384ba7fe1e27bb5ace3a213b808d3cedee8"
"5367","COI.0421.1Prt.Up.1","COI2",4,"35854ee705c7d7a1dadfec8ba25aa7a87c869a83"
"5368","COI.0421.1Prt.Up.1","COI2",4,"60541dd217c4e68a328a7dd509842c0d4d2c77c3"
"5369","COI.0421.1Prt.Up.1","COI2",4,"ef9165add77dae70920e753f5cd62702a0c74593"
"5370","COI.0421.1Prt.Up.1","COI2",4,"c9e7167090580e66125a2fa6e38b3ebeba29884d"
"5371","COI.0421.1Prt.Up.1","COI2",4,"ff9dbbf0c4e19d93aa182e4beaab7e4062738284"
"5372","COI.0421.1Prt.Up.1","COI2",3,"b1979100cd87c0c407274302f4f5399425368aaf"
"5373","COI.0421.1Prt.Up.1","COI2",3,"797d6de7567a2a9f6f6ff18ffaac0a2edc94a73a"
"5374","COI.0421.1Prt.Up.1","COI2",3,"e2a26a08d7b8f7b32a49888aa7436ffa864783d9"
"5375","COI.0421.1Prt.Up.1","COI2",3,"f46a231656353e45b377e1b7a7ab1f46462c6c8e"
"5376","COI.0421.1Prt.Up.1","COI2",3,"262f171afb2f3d561cc08674af5eb090d0129961"
"5377","COI.0421.1Prt.Up.1","COI2",3,"4823588c2483a3b135f02e967f1fb6f9edbadd1c"
"5378","COI.0421.1Prt.Up.1","COI2",3,"3ba094cae9b8b6b6906762f8122081f90e339197"
"5379","COI.0421.1Prt.Up.1","COI2",3,"bf3f340dae54420569824f82af05f0ecb0d8ebac"
"5380","COI.0421.1Prt.Up.1","COI2",3,"b63024503c95f0b8d403dcbea61f0da7430c43b0"
"5381","COI.0421.1Prt.Up.1","COI2",3,"01f941400bd85bdaf6b2aaf7bafab84e55b599df"
"5382","COI.0421.1Prt.Up.1","COI2",3,"6dc8427ba2b9209246ffb4459a67f9e24e91754d"
"5383","COI.0421.1Prt.Up.1","COI2",3,"1021eafc1ff3db8aa80dbfa38fae4dcb6158b313"
"5384","COI.0421.1Prt.Up.1","COI2",3,"7c03519fe9555e607d893e567b5b88685a773238"
"5385","COI.0421.1Prt.Up.1","COI2",3,"16aa925c727700e5f2f6ca4485c076d2a2816269"
"5386","COI.0421.1Prt.Up.1","COI2",3,"df28ea499c3ae72a9903969a5f93bbbbf013cdab"
"5387","COI.0421.1Prt.Up.1","COI2",3,"d0517b758482268c51e74cd83a900a1e13f7f9b5"
"5388","COI.0421.1Prt.Up.1","COI2",3,"6f557f32305f52d147415e7160341e75a4c627c8"
"5389","COI.0421.1Prt.Up.1","COI2",3,"1be95c0399b0565fc873dca21b98c017961f561c"
"5390","COI.0421.1Prt.Up.1","COI2",3,"65ad0c4fd56197ac832127febf278635f646cc6f"
"5391","COI.0421.1Prt.Up.1","COI2",3,"3bf3c6f75ad5851a9865bc213f4ee582b69fab1e"
"5392","COI.0421.1Prt.Up.1","COI2",3,"1ffa5367db4927a8c9bf124d4b097b90ff6cd290"
"5393","COI.0421.1Prt.Up.1","COI2",3,"835ea609aaa05d6075e561ac9db7bbc2127bdbf9"
"5394","COI.0421.1Prt.Up.1","COI2",3,"946b363a302cde97dceefb7b87f1ce2ebeddabdd"
"5395","COI.0421.1Prt.Up.1","COI2",3,"9c3d7bbd0e54dcc5a52e04feb957ccc2d46d00c9"
"5396","COI.0421.1Prt.Up.1","COI2",3,"5267e922bfa9413f84aa3547b6950c0c4481823e"
"5397","COI.0421.1Prt.Up.1","COI2",3,"0d2e425900f35fa6804c622d4729aae85f14ff81"
"5398","COI.0421.1Prt.Up.1","COI2",3,"1e04d866edddb14e8a5b8884edd539039552bcba"
"5399","COI.0421.1Prt.Up.1","COI2",3,"49254ffc5d66b02b9930cb66cf2e474d042968ab"
"5400","COI.0421.1Prt.Up.1","COI2",3,"646cdac04ffc6e36c1bdc9162bcb228976661872"
"5401","COI.0421.1Prt.Up.1","COI2",3,"598eff4009b59c33b6eb53b63cfdbd779ebbdfba"
"5402","COI.0421.1Prt.Up.1","COI2",3,"b5f92a39eba47e7ad5985a9ae9dff039917299bf"
"5403","COI.0421.1Prt.Up.1","COI2",3,"0fad7791f874e855712a9aee75a12f265b234276"
"5404","COI.0421.1Prt.Up.1","COI2",3,"85e6260960cb16c6d41072e63b59cd68ca96d657"
"5405","COI.0421.1Prt.Up.1","COI2",3,"94fd4c2136848eac8fa4331c86589114207c00cf"
"5406","COI.0421.1Prt.Up.1","COI2",3,"662c384cdec4e0c6b382a701214a9274b6bda573"
"5407","COI.0421.1Prt.Up.1","COI2",3,"7953998c46069b21862dd40ab2917ea2b8613ded"
"5408","COI.0421.1Prt.Up.1","COI2",3,"0124795f408d56ce1d6af94a0bf03c0d7b61e8fc"
"5409","COI.0421.1Prt.Up.1","COI2",3,"51b1e9af721e9a0602cc596a89fe423c3d15a5c3"
"5410","COI.0421.1Prt.Up.1","COI2",3,"31e8d13e69f01a4d99e592dc1e1cf773ccc716c6"
"5411","COI.0421.1Prt.Up.1","COI2",3,"8e995f6ff0da4e1f4cf6224ba495d48f2a00ff52"
"5412","COI.0421.1Prt.Up.1","COI2",3,"0704c0f574f72eabae91190b2b7d8b5f542398fe"
"5413","COI.0421.1Prt.Up.1","COI2",3,"3fd3c8b5d1b7bd9db031e43750ea9c9aa8951afc"
"5414","COI.0421.1Prt.Up.1","COI2",3,"f26a4f2d5ff2c3711da324ab2ae5506eb9286d25"
"5415","COI.0421.1Prt.Up.1","COI2",3,"8f40ee8f794973f1e0d9c57c466195299fee9507"
"5416","COI.0421.1Prt.Up.1","COI2",3,"6e4f8b27b5bb33db9abdc8a055c7c7f6a8e0664e"
"5417","COI.0421.1Prt.Up.1","COI2",3,"bac9e5576a02156e274ab92a7f583f17df7b5298"
"5418","COI.0421.1Prt.Up.1","COI2",3,"d9d79500263e86dc499e9f747fc4502d15d30743"
"5419","COI.0421.1Prt.Up.1","COI2",3,"3036313ad94a2932eb655d9a88e864fddbe30bd9"
"5420","COI.0421.1Prt.Up.1","COI2",3,"1d0d94e44954b7d99f642f7db9761c98a4ca239b"
"5421","COI.0421.1Prt.Up.1","COI2",3,"fae0749e8ea16621ac0373c40cafca7f3e0c622a"
"5422","COI.0421.1Prt.Up.1","COI2",3,"956c496d6cc7222671360687c376954b9a03692f"
"5423","COI.0421.1Prt.Up.1","COI2",3,"2c6265016adfeb4292bc64f44fbb1733053625fc"
"5424","COI.0421.1Prt.Up.1","COI2",3,"2dd2475471ec7122cf974159090c7d799e0a8562"
"5425","COI.0421.1Prt.Up.1","COI2",3,"d09a05ea0eedb5ff5b184b727303153767cd81ee"
"5426","COI.0421.1Prt.Up.1","COI2",3,"7fc4d9985311459b008fb5741dec8377fe5d91cb"
"5427","COI.0421.1Prt.Up.1","COI2",3,"e8091b4680edf4e970e35793af729db939f24fce"
"5428","COI.0421.1Prt.Up.1","COI2",3,"b4c25d3c92ae1855a82579f8d7d9a3b725a5141d"
"5429","COI.0421.1Prt.Up.1","COI2",3,"09f70d1d5d719a396e2b3b0755831a892f1293de"
"5430","COI.0421.1Prt.Up.1","COI2",3,"0af9a226287f1daa40ce42344507f6e5ef012408"
"5431","COI.0421.1Prt.Up.1","COI2",3,"8360329fa238c72068e7f2358df78ced6e646ed8"
"5432","COI.0421.1Prt.Up.1","COI2",3,"dcd04670e4638ba3320c432c71f0b5ffbc1914d4"
"5433","COI.0421.1Prt.Up.1","COI2",3,"9e14fb3cae1125e8b8fa167ddafac4a9b55847d6"
"5434","COI.0421.1Prt.Up.1","COI2",3,"c6b7b8cbe0352dbeb4024b1821d6dfdaad4d3052"
"5435","COI.0421.1Prt.Up.1","COI2",3,"37c5bd68d61f40e6d17b8ec22d08c00a3db42116"
"5436","COI.0421.1Prt.Up.1","COI2",3,"ba3334a0cde2d6619291d0b80b07c6e181470ae7"
"5437","COI.0421.1Prt.Up.1","COI2",3,"b3dbbc35fa8975eca5c9484ee84bdcf7939f5179"
"5438","COI.0421.1Prt.Up.1","COI2",3,"072e017da638ef69e5700d32445cb638ffff8a92"
"5439","COI.0421.1Prt.Up.1","COI2",3,"9645403595344df7a2d457c476503eaf064e6f11"
"5440","COI.0421.1Prt.Up.1","COI2",3,"a3656a1cf6433a9d726ae4576d980cfcb7a9f757"
"5441","COI.0421.1Prt.Up.1","COI2",3,"d350d7834db39e4c865861b611fc487906b7c71f"
"5442","COI.0421.1Prt.Up.1","COI2",3,"8ea5b46250fe70c60150b3cf01ef9f88ccfb872a"
"5443","COI.0421.1Prt.Up.1","COI2",3,"62bc298b4e3c8bc16f8aced5c2c55a89f1a883e9"
"5444","COI.0421.1Prt.Up.1","COI2",2,"93040c12f83f08080d5bb6c049d7e84e6cb58b80"
"5445","COI.0421.1Prt.Up.1","COI2",2,"ba99f1ce9668dc6930443b0f541c7c0eb7b559af"
"5446","COI.0421.1Prt.Up.1","COI2",2,"7370047475c6da7a37e38129256e1f6e5182c177"
"5447","COI.0421.1Prt.Up.1","COI2",2,"a3e68d1645450f589dbba13636cef59185fddee9"
"5448","COI.0421.1Prt.Up.1","COI2",2,"2a49fb29e1ba13f27c649a9a8ac312d956a25824"
"5449","COI.0421.1Prt.Up.1","COI2",2,"c29c0f4e7d34ebdb15ee0021a0390a96f6cf92f6"
"5450","COI.0421.1Prt.Up.1","COI2",2,"7d441cca4508e4b82af8d3e19b3ab8660a6f6ce4"
"5451","COI.0421.1Prt.Up.1","COI2",2,"72acbbd500c4c3ae60de74975a29102269af2f91"
"5452","COI.0421.1Prt.Up.1","COI2",2,"b7d387d9e1a574ae11f346c3bca2ef7de397ffb8"
"5453","COI.0421.1Prt.Up.1","COI2",2,"38cdf0d9e5eaeac52a73286e53eb0725665d7ca8"
"5454","COI.0421.1Prt.Up.1","COI2",2,"5e9b99e9ee4d683fdd296542dfc745a044e80d8a"
"5455","COI.0421.1Prt.Up.1","COI2",2,"58f6327763f46284c4d31acc566ca8d6d4ce01f0"
"5456","COI.0421.1Prt.Up.1","COI2",2,"477785d71136c110fcfe28cd8cded0cd60536fe0"
"5457","COI.0421.1Prt.Up.1","COI2",2,"69c7567a114076912c56c3a92dae7d35b5f5cc9e"
"5458","COI.0421.1Prt.Up.1","COI2",2,"62506be95810db7562d271cba9d5d4f38dc4db80"
"5459","COI.0421.1Prt.Up.1","COI2",2,"8e78866c0232c7e9b4817ae69d8fefa12a669e86"
"5460","COI.0421.1Prt.Up.1","COI2",2,"67e4938f1c20d6bd0a9fad348c732b3af9553d60"
"5461","COI.0421.1Prt.Up.1","COI2",2,"d1ee381364a7e97409b9ff38f82c61a85d96ce13"
"5462","COI.0421.1Prt.Up.1","COI2",2,"1d709c0f5f810284ed2bb1a7d0a93c034c2990da"
"5463","COI.0421.1Prt.Up.1","COI2",2,"0c1393213b19656f5115e0a3cbcaf64870d50c98"
"5464","COI.0421.1Prt.Up.1","COI2",2,"76333cf05ce7a2fb7233f73d33f3c22fb060f153"
"5465","COI.0421.1Prt.Up.1","COI2",2,"57c1c1055cff88c34629b2370d60b8eeb2f61df3"
"5466","COI.0421.1Prt.Up.1","COI2",2,"d66d820900744933b841e0941d425056e0622a26"
"5467","COI.0421.1Prt.Up.1","COI2",2,"1d9a7d20478dcb692e312b609e0453d09fbaddff"
"5468","COI.0421.1Prt.Up.1","COI2",2,"16b731f1b277cb6d73609effbcb016534d716dd9"
"5469","COI.0421.1Prt.Up.1","COI2",2,"8eda2ae31ba0f88ee0ff9578efab7e6eddf8d85f"
"5470","COI.0421.1Prt.Up.1","COI2",2,"5750a910e7f652bb2f447f99417f2598a687c8c6"
"5471","COI.0421.1Prt.Up.1","COI2",2,"b615be9854540d5502d8b00c471b43bfb41f7a42"
"5472","COI.0421.1Prt.Up.1","COI2",2,"6bf07ca8116d88b2677ba19b40da9f57360cedd0"
"5473","COI.0421.1Prt.Up.1","COI2",2,"00176bb6a2292fa81ceec0a06db53968272e2088"
"5474","COI.0421.1Prt.Up.1","COI2",2,"e3f2f7f65190b712d3eb444c8d551f59e104571e"
"5475","COI.0421.1Prt.Up.1","COI2",2,"cdba90cc4bf069b461ab55f6cc36e85c190d79a6"
"5476","COI.0421.1Prt.Up.1","COI2",2,"f09313f0486d56639cf85dd92f978fe50fe2f07c"
"5477","COI.0421.1Prt.Up.1","COI2",2,"2599b71c755a8fc660ce85c02e61660a0926c804"
"5478","COI.0421.1Prt.Up.1","COI2",2,"d382a38daabb4e743d643cb38aa7b7442101f762"
"5479","COI.0421.1Prt.Up.1","COI2",2,"4a8853c78847431642fa692a8aafab00b2cd0b85"
"5480","COI.0421.1Prt.Up.1","COI2",2,"1390a07906c4b2a0fa45afaa070947dfc2f76e47"
"5481","COI.0421.1Prt.Up.1","COI2",2,"75b76b3e1374c7b80046dbacb9f37c933dcebfc2"
"5482","COI.0421.1Prt.Up.1","COI2",2,"8efbde84ed1e6e579155e7b18d9049fd88af2e2f"
"5483","COI.0421.1Prt.Up.1","COI2",2,"223a9bbdbb3e79d3869b1f42e3cd19cacad3d770"
"5484","COI.0421.1Prt.Up.1","COI2",2,"71b8354c8599e86b5ae7801ecef5afbf03f0a620"
"5485","COI.0421.1Prt.Up.1","COI2",2,"0912a45a6d4e507bdb716b7d7fe0335019e34362"
"5486","COI.0421.1Prt.Up.1","COI2",2,"a73ce70232872d18c75531118a19d9a6df15a708"
"5487","COI.0421.1Prt.Up.1","COI2",2,"8c851059233058491f532b75cca9fccb51a9409d"
"5488","COI.0421.1Prt.Up.1","COI2",2,"583688ad2c315d8168c8b91a3b08e0e2f21ce687"
"5489","COI.0421.1Prt.Up.1","COI2",2,"4785df4ebebe2d9bee9d36626d841d57415c465d"
"5490","COI.0421.1Prt.Up.1","COI2",2,"763a2135c46ac4209341c08e9bbf712dbe5159f1"
"5491","COI.0421.1Prt.Up.1","COI2",2,"bfab6ed77d92cbd412283614b33596039efd2a02"
"5492","COI.0421.1Prt.Up.1","COI2",2,"4245d62bf3666681466b58c81c30f38c28da0f42"
"5493","COI.0421.1Prt.Up.1","COI2",2,"6a53af8892b5b043a2e6af11acade1b5f3bf5d12"
"5494","COI.0421.1Prt.Up.1","COI2",2,"c12984cb4ea5f816c12a0f422a0a75b5389647f0"
"5495","COI.0421.1Prt.Up.1","COI2",2,"8bfe23c1e8acf09fdc1b8c491a25ba9cba3d53c0"
"5496","COI.0421.1Prt.Up.1","COI2",2,"ec411cdfbd268d0ace432acdba11404b17546701"
"5497","COI.0421.1Prt.Up.1","COI2",2,"e9773ad81d6970d2914b33777383734567bb709f"
"5498","COI.0421.1Prt.Up.1","COI2",1,"210d23da934b8f60d5f4cbe07976747ce322e6a8"
"5499","COI.0421.1Prt.Up.1","COI2",1,"e6bea492eb0711967f2140f97044a3cc08cb03de"
"5500","COI.0421.1Prt.Up.3","COI2",4196,"5fb2c5b8a1da76223c3c28c406e65c8483d5fc85"
"5501","COI.0421.1Prt.Up.3","COI2",2867,"83e594b8fd251b7265e2c69e6799abf40f5cfe75"
"5502","COI.0421.1Prt.Up.3","COI2",2371,"e9ae04a410735949efe3ed7149bb088bf3e57e70"
"5503","COI.0421.1Prt.Up.3","COI2",3072,"dca61831638b2e4ce05eff11ed66fcd70c0374f8"
"5504","COI.0421.1Prt.Up.3","COI2",1934,"73434005f091706edb085556d7ddb1624139b6f1"
"5505","COI.0421.1Prt.Up.3","COI2",1515,"8278f17acfb259439877603a23a8314c3af064f6"
"5506","COI.0421.1Prt.Up.3","COI2",1221,"632fc231ae48a82b422d56899551151b21c9dfb1"
"5507","COI.0421.1Prt.Up.3","COI2",1197,"e16a93ca9bf1f81bb8a7b80876cdebdc261c8d65"
"5508","COI.0421.1Prt.Up.3","COI2",578,"dc22680f8df9832a781f67c5301098f35796ccf6"
"5509","COI.0421.1Prt.Up.3","COI2",744,"456cadbed10cc4bc42083e67e688958ec1f13702"
"5510","COI.0421.1Prt.Up.3","COI2",619,"ce58180855d37c58484e232cc5bf1a12d79393a8"
"5511","COI.0421.1Prt.Up.3","COI2",655,"a86872bfabb6c35c3017a276ad571db61a45f1db"
"5512","COI.0421.1Prt.Up.3","COI2",527,"22ba7a9708b83a08cd32cccbf67b98f47561c11a"
"5513","COI.0421.1Prt.Up.3","COI2",484,"5dd05c86a8b817456db8edf5e5ed758ca4fffaf6"
"5514","COI.0421.1Prt.Up.3","COI2",86,"26eaa4e3d446dbd11e1a9e55f2561e916cd3cc6f"
"5515","COI.0421.1Prt.Up.3","COI2",414,"7b302a35366278dbc6f5ea014d5b4b7e657d70cf"
"5516","COI.0421.1Prt.Up.3","COI2",359,"c33b1180d07b56a01ffc0147115fb938b80c1a7f"
"5517","COI.0421.1Prt.Up.3","COI2",294,"4ebf63f8ed24ac38f5972c0843195731ed42c58f"
"5518","COI.0421.1Prt.Up.3","COI2",392,"9205f449f4095e0a6ad50e674a4f50039e786318"
"5519","COI.0421.1Prt.Up.3","COI2",318,"44e243b439736bfac18b1bf6d92f98eb5c01247c"
"5520","COI.0421.1Prt.Up.3","COI2",418,"7c68085e03dcb88de3a85118b316fbd3ab216ceb"
"5521","COI.0421.1Prt.Up.3","COI2",213,"f29b7aa6f87d16401df576261ed7cd7e44559017"
"5522","COI.0421.1Prt.Up.3","COI2",318,"d9a01f7f7f88028ba5049dc081faf9faa81aa28f"
"5523","COI.0421.1Prt.Up.3","COI2",437,"f56b226e2a2329a1057f4d583e3f0f08eba0d344"
"5524","COI.0421.1Prt.Up.3","COI2",310,"607a7652f70838e006d54823f55b86fd952e0e8e"
"5525","COI.0421.1Prt.Up.3","COI2",338,"cb5791740e6332d97649bc162036c0bec389823b"
"5526","COI.0421.1Prt.Up.3","COI2",305,"b841931a08adb01b5849be93c8a58b28a915599b"
"5527","COI.0421.1Prt.Up.3","COI2",192,"4e0d96ac4da8c70ad7e94270c02fd4993ad950e5"
"5528","COI.0421.1Prt.Up.3","COI2",293,"b536a59256b8c8f1c4929c0472de7e9ed677d336"
"5529","COI.0421.1Prt.Up.3","COI2",403,"7f77a1e269b16ffd1131b86ebd9532b5c9e41301"
"5530","COI.0421.1Prt.Up.3","COI2",66,"48f5cb2ee8058a2e54408e3161e897f9ac048195"
"5531","COI.0421.1Prt.Up.3","COI2",214,"fbb08dc89acd9fdf5b7cc60e6dd2236788f8c4ee"
"5532","COI.0421.1Prt.Up.3","COI2",285,"3e49cb958f511ddc3d829e276126bc1c00bc410e"
"5533","COI.0421.1Prt.Up.3","COI2",279,"1772db1a3579e7edb9ac3cf57e3d305728262eb5"
"5534","COI.0421.1Prt.Up.3","COI2",10,"0f8d0f968a7bea69a491f370e2fc3c20ecdca2de"
"5535","COI.0421.1Prt.Up.3","COI2",247,"4601a9c56469347218b2337b6a941453632d5d5c"
"5536","COI.0421.1Prt.Up.3","COI2",180,"3d49f0d5a6eea73689a019c53cc7d626074e4bc5"
"5537","COI.0421.1Prt.Up.3","COI2",341,"44980b5f9b4c0a49c37440405f1aa64f1c79a84d"
"5538","COI.0421.1Prt.Up.3","COI2",165,"f2874d3a74c7b348ec38b3187dcaf7972884d912"
"5539","COI.0421.1Prt.Up.3","COI2",216,"36aac4acfdfd15dcca71a45ef9729fa8f1e720f8"
"5540","COI.0421.1Prt.Up.3","COI2",92,"f8021852ae9cdca976b8d04c9f7e2e4e656631cb"
"5541","COI.0421.1Prt.Up.3","COI2",133,"24726fd295a8a7a803cdcdcaf969bd9ecd114875"
"5542","COI.0421.1Prt.Up.3","COI2",174,"b6e3355cbc0e75eba6cdf464d77534e7d2a40d01"
"5543","COI.0421.1Prt.Up.3","COI2",166,"faf2b7fb7a847ddff4331cb78eac07096b809346"
"5544","COI.0421.1Prt.Up.3","COI2",73,"3c41ac759f0e980a008efe5d96ff13e51aad1909"
"5545","COI.0421.1Prt.Up.3","COI2",458,"07bf7f63e4a10d109ed18d88f607eecc29f040e3"
"5546","COI.0421.1Prt.Up.3","COI2",238,"482b4112c027fd0a69ad425bdf5aad8ad0a1986f"
"5547","COI.0421.1Prt.Up.3","COI2",234,"221ee0611c509488606b54e0e73c0fa1062c244e"
"5548","COI.0421.1Prt.Up.3","COI2",145,"db7cbd88f1b473915a637b260a59dd1d6932803a"
"5549","COI.0421.1Prt.Up.3","COI2",280,"08814fcc78026263e0eafede19ff3beb7350adfc"
"5550","COI.0421.1Prt.Up.3","COI2",202,"88b930cf1e2139f7fafa441d9133b00cbd33db84"
"5551","COI.0421.1Prt.Up.3","COI2",158,"e8da07052900d1394cee992be34f83aa07639f8f"
"5552","COI.0421.1Prt.Up.3","COI2",198,"b352995ef88611f7ef211dbae4cb85df2f13bfa2"
"5553","COI.0421.1Prt.Up.3","COI2",211,"c5ef6d5a9b44b6612a2d020d501796ccec467b30"
"5554","COI.0421.1Prt.Up.3","COI2",147,"7ed544deb92fadbb35588c52adbc51ed437099f3"
"5555","COI.0421.1Prt.Up.3","COI2",168,"ac99be8b9c0da3679389e2b05058ac2643968146"
"5556","COI.0421.1Prt.Up.3","COI2",108,"3d0f104db642c761d2bac30878566e1d4aa17566"
"5557","COI.0421.1Prt.Up.3","COI2",123,"92883601cf2a17464075095dbd4736c4c6abc669"
"5558","COI.0421.1Prt.Up.3","COI2",194,"51cb4ce65e293d1608106ee2a3a8b0d192c2352e"
"5559","COI.0421.1Prt.Up.3","COI2",136,"5cd48790d89c200fd38197377fd8b053c8be8217"
"5560","COI.0421.1Prt.Up.3","COI2",143,"6a4166891a6e3d0281f720128982ed1aa1c2f806"
"5561","COI.0421.1Prt.Up.3","COI2",241,"0b00a5a7008636d937ac4660933f71497137597b"
"5562","COI.0421.1Prt.Up.3","COI2",166,"98d632ba256b90d9049b4dca04ace3b65813d5a9"
"5563","COI.0421.1Prt.Up.3","COI2",378,"95adafafa9dd0539d188746a39ed49d83c1e792c"
"5564","COI.0421.1Prt.Up.3","COI2",81,"8f0aba3d460e6971e873fc29b15e210f045d7aea"
"5565","COI.0421.1Prt.Up.3","COI2",170,"f53294c90e5e8e2c8e612280d36eca25d2c66112"
"5566","COI.0421.1Prt.Up.3","COI2",158,"7dab327b15ddd9c74ee8a5e3272bd88c3828ef55"
"5567","COI.0421.1Prt.Up.3","COI2",151,"7a675a965eda56bb67d4bfe0f062216e19a0cef5"
"5568","COI.0421.1Prt.Up.3","COI2",197,"0adf7b9444acb6f8eb10175a487eef85ba324bcc"
"5569","COI.0421.1Prt.Up.3","COI2",137,"a73140bc19e2a8c32780ad0214cd417bbd8a8541"
"5570","COI.0421.1Prt.Up.3","COI2",65,"77424ef4627792f49c87feae557e12a23d8c4231"
"5571","COI.0421.1Prt.Up.3","COI2",143,"f151cab417b09dd54f108836e9335da0260c4723"
"5572","COI.0421.1Prt.Up.3","COI2",150,"6ed53fbf8e63702e9d7c9127612591f096959695"
"5573","COI.0421.1Prt.Up.3","COI2",210,"612767f9eab3a88ca4c2f5ed2e91dc48f4cb9606"
"5574","COI.0421.1Prt.Up.3","COI2",210,"22e7b6dc710239c5c4fe4b375009c2978f5cf28a"
"5575","COI.0421.1Prt.Up.3","COI2",166,"821bb9da403c41be2b4f1461a0b7c057f7927316"
"5576","COI.0421.1Prt.Up.3","COI2",161,"5a6296c5fa86e3b4fce47230b5fd8e379a298995"
"5577","COI.0421.1Prt.Up.3","COI2",197,"9afede350b814a3ad3427b0ca3119ef8be73d647"
"5578","COI.0421.1Prt.Up.3","COI2",103,"7658debb94f0d7d5f0bf8e31e1c1ba6ef681ec0c"
"5579","COI.0421.1Prt.Up.3","COI2",88,"840b5337c8684fc643d0b3562660a153ee7ef708"
"5580","COI.0421.1Prt.Up.3","COI2",88,"050a7b2ff0ecde67fd81bf007dbd90c8cca03238"
"5581","COI.0421.1Prt.Up.3","COI2",105,"7fad99fe141f75dbcfdf9a8cdcebcf31283f7184"
"5582","COI.0421.1Prt.Up.3","COI2",90,"cbda8c2cf1788fb737c0daab1b288e33f62f02ea"
"5583","COI.0421.1Prt.Up.3","COI2",61,"eb82a539f7063677cb938dc114ebeb399634b214"
"5584","COI.0421.1Prt.Up.3","COI2",52,"a41903f26061e0750bea8135a7a82b66df6afd0f"
"5585","COI.0421.1Prt.Up.3","COI2",108,"75653a4c875118ad305c689be182142cd09aa614"
"5586","COI.0421.1Prt.Up.3","COI2",102,"91930498440033c844c257a272bd18bd1e92fb36"
"5587","COI.0421.1Prt.Up.3","COI2",89,"5a9ec9151398685ced673f202106ca524017f44d"
"5588","COI.0421.1Prt.Up.3","COI2",74,"ef2c115f267edeb130c748e2ab77e5ee565c0722"
"5589","COI.0421.1Prt.Up.3","COI2",116,"2cb62c2584b1148b38fb4e6b31254bc7223bb5d3"
"5590","COI.0421.1Prt.Up.3","COI2",127,"82f3448bc9a465a3c49026549dde5e1cb2b86da9"
"5591","COI.0421.1Prt.Up.3","COI2",139,"51b24df83b4a68613b34065c1583207d8fb4ad9b"
"5592","COI.0421.1Prt.Up.3","COI2",147,"00b9dcfb0720f4fa7988adbb13dba57843935061"
"5593","COI.0421.1Prt.Up.3","COI2",145,"9e5f9a11911e23c80ead23b92c1cd8360835b1a5"
"5594","COI.0421.1Prt.Up.3","COI2",129,"9d0a7e8394c93d548b6757ec669c17f0b31f8c98"
"5595","COI.0421.1Prt.Up.3","COI2",107,"a4d4de9854abd73c65c21e7bc54d896fd55b332b"
"5596","COI.0421.1Prt.Up.3","COI2",116,"baf7e7a2d86a023affafa9b73b91ba06a2851beb"
"5597","COI.0421.1Prt.Up.3","COI2",156,"d260c0796b3d96678f6d00f1c35d7975c77f89c6"
"5598","COI.0421.1Prt.Up.3","COI2",73,"5a63d5f26743edb2e5f0fbddef506cf8836b6ebf"
"5599","COI.0421.1Prt.Up.3","COI2",119,"c223f0aa1a32b8b704ddaa8529705585e2c80a64"
"5600","COI.0421.1Prt.Up.3","COI2",74,"7aaf351f778783ba6a798b6f6fb23681abfac958"
"5601","COI.0421.1Prt.Up.3","COI2",162,"366d998557d717ad063bd52d3496bcbd983da58a"
"5602","COI.0421.1Prt.Up.3","COI2",261,"fa2be2968604db93e8ba2ecabfc609103784e8b3"
